X,col,row,line,line_id,rep,unit,g_alias,treatment,timestamp,Date,DAP,xDAP,Time,Date_Time_APM,APM,Digital.biomass,greenness,Height_mm,Height.Max_mm,hue.average,Leaf.angle,Leaf.area,Leaf.area.index,Leaf.area.projected,Leaf.inclination,Light.penetration.depth,NDVI,NPCI,PSRI
1247,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/20 11:13,2021/11/20,39,15,11:13,2021-11-20 上午,上午,24164800,0.37274,487.222,511.882,112.309,41.572,49597.1,0.155,32343.7,1.50699,162.784,0.69416,0.12537,0.0286
1248,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/21 11:13,2021/11/21,40,16,11:13,2021-11-21 上午,上午,23627500,0.35161,482.484,511.639,112.648,41.354,48970.5,0.153,31875.6,1.51347,172.956,0.67515,0.12237,0.0517
1249,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/22 11:13,2021/11/22,41,17,11:13,2021-11-22 上午,上午,23242900,0.34552,479.716,511.934,112.591,40.402,48451.4,0.151,30697.1,1.5428,169.433,0.66592,0.11914,0.04621
1250,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/23 11:13,2021/11/23,42,18,11:13,2021-11-23 上午,上午,23131500,0.36911,491.518,512.256,109.867,42.732,47061.4,0.147,31442.9,1.47365,177.267,0.68198,0.15009,0.03757
1251,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/24 11:14,2021/11/24,43,19,11:14,2021-11-24 上午,上午,22134700,0.33108,487.217,512.733,110.764,41.869,45430.9,0.142,29855.1,1.49825,175.771,0.64444,0.12558,0.04077
1252,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/25 11:14,2021/11/25,44,20,11:14,2021-11-25 上午,上午,24320400,0.36101,493.576,512.007,107.583,44.24,49274,0.154,33817.7,1.43331,171.964,0.6602,0.17341,0.0476
1253,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/26 11:14,2021/11/26,45,21,11:14,2021-11-26 上午,上午,21213300,0.35083,487.754,512,107.984,42.906,43491.9,0.136,29189.9,1.46881,174.583,0.64912,0.15975,0.04522
1259,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/19 11:42,2021/10/19,7,-17,11:42,2021-10-19 上午,上午,814.281,0.41361,16.041,19.701,109.071,31.405,50.762,0,27.412,1.919,4.574,0.63005,0.2574,0.1097
1260,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/20 13:41,2021/10/20,8,-16,13:41,2021-10-20 下午,下午,29468.4,0.36897,30.831,37.723,108.527,52.104,955.81,0.003,752.797,1.2672,19.846,0.62411,0.17907,0.06848
1261,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/21 11:19,2021/10/21,9,-15,11:19,2021-10-21 上午,上午,195427,0.36301,38.78,47.336,110.492,52.158,5039.4,0.016,3972.05,1.26628,25.598,0.63221,0.15982,0.06294
1262,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/22 11:19,2021/10/22,10,-14,11:19,2021-10-22 上午,上午,162327,0.42735,33.154,39.135,101.955,51.672,4896.08,0.015,3838.45,1.27472,17.609,0.62736,0.31568,0.10575
1263,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/23 11:19,2021/10/23,11,-13,11:19,2021-10-23 上午,上午,477000,0.33752,52.506,60.232,112.952,44.186,9084.67,0.028,6340.8,1.4347,27.017,0.6342,0.14613,0.06665
1264,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/24 11:19,2021/10/24,12,-12,11:19,2021-10-24 上午,上午,858107,0.43925,68.462,83.964,107.28,45.675,12534,0.039,8974.8,1.39781,32.309,0.69345,0.25196,0.06441
1265,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/25 11:19,2021/10/25,13,-11,11:19,2021-10-25 上午,上午,1218060,0.34031,84.914,116.913,115.786,42.457,14344.7,0.045,9703.13,1.48137,46.341,0.65419,0.10883,0.05201
1266,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/26 11:19,2021/10/26,14,-10,11:19,2021-10-26 上午,上午,1820520,0.398,111.193,125.618,109.562,40.224,16372.6,0.051,10582,1.54847,68.062,0.67349,0.19658,0.05723
1267,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/27 11:19,2021/10/27,15,-9,11:19,2021-10-27 上午,上午,2094580,0.3445,123.679,133.572,114.66,40.443,16935.6,0.053,10983.3,1.54153,77.343,0.65568,0.12493,0.05972
1268,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/28 11:19,2021/10/28,16,-8,11:19,2021-10-28 上午,上午,3095990,0.36679,145.466,160.91,114.385,41.53,21283.3,0.067,14121.8,1.50823,105.299,0.66853,0.13415,0.05754
1269,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/29 11:19,2021/10/29,17,-7,11:19,2021-10-29 上午,上午,4003590,0.38078,170.452,182.528,112.613,41.958,23488.1,0.073,15682,1.49565,125.833,0.66659,0.15847,0.05063
1270,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/30 11:20,2021/10/30,18,-6,11:20,2021-10-30 上午,上午,5855890,0.40921,187.622,196.469,111.909,42.979,31211.1,0.098,21147.6,1.46681,154.225,0.70253,0.17685,0.04614
1271,1,2,S002,S002,NA,01:02:01,pp,A,2021/10/31 11:20,2021/10/31,19,-5,11:20,2021-10-31 上午,上午,6172510,0.34921,200.1,215.7,115.927,41.437,30847.1,0.096,20307.4,1.511,173.302,0.67166,0.11794,0.05336
1272,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/1 11:19,2021/11/1,20,-4,11:19,2021-11-01 上午,上午,6587930,0.27668,211.356,235,124.636,39.288,31169.9,0.097,19730.5,1.57919,182.165,0.66213,0.04723,0.03271
1273,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/1 13:46,2021/11/1,20,-4,13:46,2021-11-01 下午,下午,5566810,0.33658,214.189,243.116,119.625,37.503,25990.2,0.081,15801.1,1.64251,186.249,0.69198,0.08518,0.02866
1274,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/2 14:20,2021/11/2,21,-3,14:20,2021-11-02 下午,下午,7409520,0.34299,244.273,510.252,120.586,39.104,30332.9,0.095,19098.5,1.58543,211.692,0.69725,0.07612,0.00985
1275,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/3 11:41,2021/11/3,22,-2,11:41,2021-11-03 上午,上午,12833500,0.37669,269.309,284.132,117.567,43.237,47653.4,0.149,32480.9,1.45978,205.488,0.71861,0.10342,0.01988
1276,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/4 11:12,2021/11/4,23,-1,11:12,2021-11-04 上午,上午,14063800,0.35388,293.323,312.64,119.386,43.066,47946.5,0.15,32400,1.46443,220.525,0.70712,0.07976,0.02221
1277,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/5 12:16,2021/11/5,24,0,12:16,2021-11-05 下午,下午,13980800,0.33082,312.229,337.378,119.953,44.618,44777.6,0.14,31025.4,1.4237,246.688,0.69155,0.06388,0.02247
1278,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/6 12:16,2021/11/6,25,1,12:16,2021-11-06 下午,下午,15342200,0.33163,336.227,349.314,121.7,43.467,45630.3,0.143,31047.2,1.45358,260.277,0.70378,0.04709,0.01007
1279,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/7 12:16,2021/11/7,26,2,12:16,2021-11-07 下午,下午,15874600,0.34371,357.557,372.699,120.007,42.619,44397.3,0.139,29697.2,1.4768,299.264,0.70469,0.06297,0.02412
1280,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/8 11:20,2021/11/8,27,3,11:20,2021-11-08 上午,上午,18839800,0.34045,375.333,399.938,120.017,41.472,50194.9,0.157,32898.3,1.50995,294.917,0.70369,0.06037,0.02168
1281,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/9 11:13,2021/11/9,28,4,11:13,2021-11-09 上午,上午,20487000,0.37483,407.083,427.496,116.546,46.595,50326.3,0.157,36242.1,1.3764,313.118,0.71831,0.0962,0.02072
1282,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/10 11:13,2021/11/10,29,5,11:13,2021-11-10 上午,上午,23125800,0.40541,422.016,443.701,114.333,48.332,54798.4,0.171,40569.4,1.33864,259.548,0.73296,0.1297,0.02461
1283,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/11 11:13,2021/11/11,30,6,11:13,2021-11-11 上午,上午,23012200,0.35471,422.611,448.961,116.468,47.292,54452.6,0.17,39116.8,1.36085,238.72,0.703,0.09185,0.01726
1284,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/12 11:13,2021/11/12,31,7,11:13,2021-11-12 上午,上午,23555400,0.35945,430.191,456.798,115.142,47.846,54755.8,0.171,39729,1.34888,143.593,0.69792,0.10073,0.02705
1285,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/13 11:13,2021/11/13,32,8,11:13,2021-11-13 上午,上午,25580800,0.38576,446.92,471.777,113.492,50.206,57238,0.179,43198.3,1.30147,131.892,0.7118,0.12394,0.02743
1286,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/14 11:13,2021/11/14,33,9,11:13,2021-11-14 上午,上午,29115100,0.3659,451.806,498.922,114.828,50.6,64441.7,0.201,49051.7,1.29409,130.909,0.70251,0.10642,0.03435
1287,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/15 11:13,2021/11/15,34,10,11:13,2021-11-15 上午,上午,29498900,0.38731,459.62,510.235,113.473,50.544,64181.2,0.201,48733.8,1.29514,131.431,0.71541,0.11924,0.02465
1288,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/16 11:13,2021/11/16,35,11,11:13,2021-11-16 上午,上午,31439700,0.37766,471.52,504.326,113.668,50.059,66677.4,0.208,50221.9,1.30425,131.733,0.70695,0.11765,0.0275
1289,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/17 11:13,2021/11/17,36,12,11:13,2021-11-17 上午,上午,32914400,0.38708,475.191,512.034,112.69,50.309,69265.6,0.216,52430.7,1.29953,127.934,0.71233,0.12901,0.02972
1290,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/18 11:13,2021/11/18,37,13,11:13,2021-11-18 上午,上午,33150100,0.39469,481.966,511.964,112.115,50.92,68781,0.215,52315,1.28819,129.775,0.71345,0.13433,0.02776
1291,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/19 11:13,2021/11/19,38,14,11:13,2021-11-19 上午,上午,30993200,0.38903,480.464,511.605,112.459,48.094,64506.9,0.202,46843.3,1.34361,131.362,0.70874,0.13177,0.03148
1292,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/20 11:13,2021/11/20,39,15,11:13,2021-11-20 上午,上午,30155300,0.39486,482.126,511.411,111.826,46.227,62546.6,0.195,43955.2,1.38485,130.778,0.70703,0.13893,0.03478
1293,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/21 11:13,2021/11/21,40,16,11:13,2021-11-21 上午,上午,27863100,0.39699,482.818,511.863,111.041,47.508,57709.3,0.18,41645.1,1.35613,122.661,0.70077,0.14869,0.04164
1294,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/22 11:13,2021/11/22,41,17,11:13,2021-11-22 上午,上午,27146100,0.38672,484.997,511.999,110.589,47.051,55971.6,0.175,40097.1,1.36617,121.729,0.68756,0.15209,0.04464
1295,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/23 11:13,2021/11/23,42,18,11:13,2021-11-23 上午,上午,24814300,0.39666,485.949,512.152,108.677,50.049,51063.6,0.16,38493.3,1.30445,112.134,0.68746,0.17366,0.04928
1296,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/24 11:14,2021/11/24,43,19,11:14,2021-11-24 上午,上午,26208100,0.36886,490.575,512.823,109.368,48.128,53423.3,0.167,39319.1,1.3429,123.75,0.6651,0.15286,0.04799
1297,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/25 11:14,2021/11/25,44,20,11:14,2021-11-25 上午,上午,24357600,0.38821,487.992,512.063,106.527,49.252,49913.8,0.156,37607.3,1.31995,110.115,0.65664,0.19339,0.0611
1298,1,2,S002,S002,NA,01:02:01,pp,A,2021/11/26 11:14,2021/11/26,45,21,11:14,2021-11-26 上午,上午,24652600,0.37416,485.028,512.091,106.667,50.081,50827.1,0.159,38772,1.30384,102.389,0.64503,0.17792,0.06062
1302,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/17 11:42,2021/10/17,5,-19,11:42,2021-10-17 上午,上午,273.67,0.26254,12.877,0,133.669,50.032,21.252,0,17.42,1.30477,2.058,0.61793,-0.04014,0.03541
1303,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/18 11:42,2021/10/18,6,-18,11:42,2021-10-18 上午,上午,21746.1,0.35416,29.632,35.175,107.698,43.694,733.871,0.002,507.918,1.44754,17.008,0.60172,0.20968,0.09233
1304,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/19 11:42,2021/10/19,7,-17,11:42,2021-10-19 上午,上午,53358.9,0.33084,21.528,22.645,105.906,59.682,2478.57,0.008,2136.94,1.15842,8.356,0.57074,0.18658,0.09467
1305,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/20 13:41,2021/10/20,8,-16,13:41,2021-10-20 下午,下午,135403,0.3652,29.224,39.379,107.602,53.084,4633.26,0.014,3714.41,1.25073,14.807,0.62969,0.18517,0.07011
1306,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/21 11:19,2021/10/21,9,-15,11:19,2021-10-21 上午,上午,364605,0.36806,42.773,48.881,109.203,50.722,8524.25,0.027,6590.3,1.29182,25.787,0.6363,0.16938,0.06105
1307,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/22 11:19,2021/10/22,10,-14,11:19,2021-10-22 上午,上午,253474,0.42187,49.021,57.469,103.216,43.949,5170.69,0.016,3599.38,1.44084,27.755,0.63831,0.30067,0.09724
1308,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/23 11:19,2021/10/23,11,-13,11:19,2021-10-23 上午,上午,792239,0.36649,66.195,74.137,110.313,41.723,11968.2,0.037,7957.61,1.50253,42.955,0.65006,0.17178,0.0567
1309,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/24 11:19,2021/10/24,12,-12,11:19,2021-10-24 上午,上午,1399850,0.42973,80.994,95.181,109.367,44.831,17283.5,0.054,12174.7,1.41837,57.852,0.69968,0.21873,0.05561
1310,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/25 11:19,2021/10/25,13,-11,11:19,2021-10-25 上午,上午,1895020,0.38332,91.806,123.12,111.321,43.47,20641.6,0.065,14190.1,1.45352,54.238,0.66927,0.16127,0.04803
1311,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/26 11:19,2021/10/26,14,-10,11:19,2021-10-26 上午,上午,2297720,0.39074,109.457,140.1,111.078,40.12,20991.9,0.066,13534.1,1.55181,77.059,0.67643,0.17745,0.04946
1312,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/27 11:19,2021/10/27,15,-9,11:19,2021-10-27 上午,上午,3187710,0.37394,126.892,142.422,112.995,42.33,25121.4,0.079,16932.1,1.48496,96.042,0.67551,0.14301,0.04299
1313,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/28 11:19,2021/10/28,16,-8,11:19,2021-10-28 上午,上午,3508680,0.37549,147.377,164.101,114.998,39.506,23807.5,0.074,15118.5,1.5719,109.463,0.68092,0.12469,0.03727
1314,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/29 11:19,2021/10/29,17,-7,11:19,2021-10-29 上午,上午,5252800,0.37456,170.612,180.957,113.246,42.88,30787.9,0.096,20890.3,1.46955,135.9,0.67694,0.14304,0.04158
1315,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/30 11:20,2021/10/30,18,-6,11:20,2021-10-30 上午,上午,5367710,0.38118,186.009,199.505,112.457,41.271,28857.3,0.09,18995.9,1.51598,159.213,0.6701,0.15349,0.04805
1316,1,3,S003,S003,NA,01:03:01,pp,A,2021/10/31 11:20,2021/10/31,19,-5,11:20,2021-10-31 上午,上午,5724330,0.3831,200.531,226.982,114.919,37.797,28545.9,0.089,17363.1,1.63162,167.384,0.68064,0.13608,0.061
1317,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/1 11:19,2021/11/1,20,-4,11:19,2021-11-01 上午,上午,6524660,0.31302,221.273,247.977,121.116,36.209,29487,0.092,17351.4,1.69274,172.614,0.6668,0.07382,0.04051
1318,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/1 13:46,2021/11/1,20,-4,13:46,2021-11-01 下午,下午,5565140,0.28778,222.632,248.376,121.772,35.028,24997.1,0.078,14270.7,1.74216,187.103,0.64427,0.05754,0.0515
1319,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/2 14:20,2021/11/2,21,-3,14:20,2021-11-02 下午,下午,6535270,0.31583,248.861,273.538,120.634,40.555,26260.7,0.082,16962.3,1.538,198.035,0.6697,0.06618,0.01568
1320,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/3 11:41,2021/11/3,22,-2,11:41,2021-11-03 上午,上午,12975600,0.36188,275.364,288.049,119.018,40.68,47121.6,0.147,30561.2,1.5341,212.893,0.70768,0.08476,0.01556
1321,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/4 11:12,2021/11/4,23,-1,11:12,2021-11-04 上午,上午,14603900,0.34049,300.87,313.864,120.696,42.839,48538.8,0.152,32903.4,1.47068,244.448,0.69494,0.06687,0.02528
1322,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/5 12:16,2021/11/5,24,0,12:16,2021-11-05 下午,下午,14702700,0.31609,314.106,334.523,123.872,42.502,46807.9,0.146,31380.4,1.48009,260.736,0.6907,0.03461,0.03364
1323,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/6 12:16,2021/11/6,25,1,12:16,2021-11-06 下午,下午,16875500,0.31682,332.537,348.12,123.411,41.433,50747.8,0.159,33485.7,1.51111,246.338,0.69855,0.03173,0.01903
1324,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/7 12:16,2021/11/7,26,2,12:16,2021-11-07 下午,下午,15085600,0.32814,355.061,371.105,121.927,42.92,42487.3,0.133,28743.8,1.46844,161.979,0.70132,0.03664,0.03463
1325,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/8 11:20,2021/11/8,27,3,11:20,2021-11-08 上午,上午,17871000,0.33433,374.642,398.064,120.647,40.13,47701.4,0.149,30587.7,1.55148,143.069,0.70889,0.05287,0.01891
1326,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/9 11:13,2021/11/9,28,4,11:13,2021-11-09 上午,上午,21923400,0.35032,387.744,412.302,117.031,45.334,56540.9,0.177,39699.1,1.40601,112.276,0.70529,0.08272,0.02227
1327,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/10 11:13,2021/11/10,29,5,11:13,2021-11-10 上午,上午,23086300,0.3813,395.358,420.02,114.306,45.674,58393.5,0.182,40971,1.39783,112.63,0.72246,0.11941,0.02433
1328,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/11 11:13,2021/11/11,30,6,11:13,2021-11-11 上午,上午,20571000,0.34871,402.213,416.617,115.79,43.679,51144.5,0.16,34708.6,1.44793,116.269,0.69471,0.08885,0.03035
1329,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/12 11:13,2021/11/12,31,7,11:13,2021-11-12 上午,上午,21893200,0.35889,406.831,435.875,115.2,41.803,53813.9,0.168,35193.4,1.50018,121.636,0.69933,0.10306,0.02982
1330,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/13 11:13,2021/11/13,32,8,11:13,2021-11-13 上午,上午,23261400,0.37422,417.677,447.844,113.378,43.774,55692.5,0.174,37562.8,1.44543,105.593,0.71105,0.11932,0.0284
1331,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/14 11:13,2021/11/14,33,9,11:13,2021-11-14 上午,上午,26832100,0.35782,421.565,444.699,114.833,45.854,63648.8,0.199,44885,1.39358,105.127,0.70269,0.09649,0.03263
1332,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/15 11:13,2021/11/15,34,10,11:13,2021-11-15 上午,上午,27963800,0.37008,426.774,461.984,114.736,46.262,65523.6,0.205,46363.4,1.38404,109.783,0.71413,0.10123,0.02364
1333,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/16 11:13,2021/11/16,35,11,11:13,2021-11-16 上午,上午,26497800,0.36015,437.683,455.609,114.449,46.238,60541.1,0.189,42919.1,1.3846,112.54,0.70137,0.10063,0.03295
1334,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/17 11:13,2021/11/17,36,12,11:13,2021-11-17 上午,上午,29524600,0.35964,442.604,470.584,114.024,46.848,66706.5,0.208,47538.9,1.3707,119.771,0.70297,0.10611,0.03234
1335,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/18 11:13,2021/11/18,37,13,11:13,2021-11-18 上午,上午,29742900,0.37771,452.617,473.469,112.471,48.968,65713.2,0.205,48392.5,1.32564,121.576,0.70742,0.12228,0.03063
1336,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/19 11:13,2021/11/19,38,14,11:13,2021-11-19 上午,上午,30273600,0.35831,460.567,476.996,113.293,46.819,65731.2,0.205,47059,1.37135,126.54,0.69171,0.11083,0.03742
1337,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/20 11:13,2021/11/20,39,15,11:13,2021-11-20 上午,上午,29378700,0.35978,465.727,486.225,112.724,45.903,63081.3,0.197,43937.3,1.3924,128.387,0.68906,0.11575,0.03035
1338,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/21 11:13,2021/11/21,40,16,11:13,2021-11-21 上午,上午,30261700,0.35125,468.628,486.492,112.691,46.988,64575.1,0.202,45720.1,1.36757,129.498,0.67883,0.11326,0.0361
1339,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/22 11:13,2021/11/22,41,17,11:13,2021-11-22 上午,上午,30105700,0.34768,470.14,492.347,111.975,46.102,64035.7,0.2,44747.2,1.38774,134.934,0.67029,0.11853,0.0387
1340,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/23 11:13,2021/11/23,42,18,11:13,2021-11-23 上午,上午,29963000,0.36187,473.999,491.507,108.933,47.855,63213.3,0.198,45466.3,1.34869,137.795,0.66975,0.14762,0.0457
1341,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/24 11:14,2021/11/24,43,19,11:14,2021-11-24 上午,上午,31192300,0.33769,474.056,490.59,109.964,47.625,65798.8,0.206,47277.7,1.35362,135.666,0.65236,0.13145,0.04658
1342,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/25 11:14,2021/11/25,44,20,11:14,2021-11-25 上午,上午,32368000,0.36409,476.23,496.753,107.787,47.587,67967.2,0.212,49059.2,1.35443,139.066,0.66116,0.16355,0.05221
1343,1,3,S003,S003,NA,01:03:01,pp,A,2021/11/26 11:14,2021/11/26,45,21,11:14,2021-11-26 上午,上午,30695500,0.34464,476.898,497.229,107.822,46.548,64364.8,0.201,45587.1,1.37748,142.554,0.6405,0.15,0.05308
1346,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/16 11:42,2021/10/16,4,-20,11:42,2021-10-16 上午,上午,726.411,-0.04944,323.039,0,222.078,17.836,2.249,0,2.249,3.26446,0,-0.01205,-0.23404,-0.62602
1347,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/17 11:42,2021/10/17,5,-19,11:42,2021-10-17 上午,上午,8543.25,0.2368,17.327,21.809,120.283,51.595,493.052,0.002,384.771,1.27608,6.846,0.64154,0.0124,0.0102
1348,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/18 11:42,2021/10/18,6,-18,11:42,2021-10-18 上午,上午,11310.6,0.32987,18.1,22.049,101.8,48.059,624.89,0.002,460.501,1.34437,6.825,0.5658,0.24134,0.14302
1349,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/19 11:42,2021/10/19,7,-17,11:42,2021-10-19 上午,上午,89821.8,0.35466,20.866,34.251,104.457,58.375,4304.71,0.013,3663.75,1.17439,9.605,0.57815,0.20729,0.09296
1350,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/20 13:41,2021/10/20,8,-16,13:41,2021-10-20 下午,下午,180505,0.36992,36.413,42.085,108.901,49.107,4957.22,0.015,3746.7,1.32285,21.493,0.6335,0.18008,0.06581
1351,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/21 11:19,2021/10/21,9,-15,11:19,2021-10-21 上午,上午,505767,0.35415,46.07,50.052,110.854,49.819,10978.3,0.034,8394.59,1.30887,30.992,0.63017,0.14677,0.05426
1352,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/22 11:19,2021/10/22,10,-14,11:19,2021-10-22 上午,上午,358814,0.42852,53.467,70.854,104.495,42.868,6710.9,0.021,4565.69,1.46989,28.942,0.64688,0.28292,0.09021
1353,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/23 11:19,2021/10/23,11,-13,11:19,2021-10-23 上午,上午,914923,0.36433,71.014,90.299,110.567,44.932,12883.7,0.04,9087.93,1.41586,41.177,0.64704,0.16713,0.05615
1354,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/24 11:19,2021/10/24,12,-12,11:19,2021-10-24 上午,上午,1553490,0.42748,88.311,113.76,108.266,45.86,17591,0.055,12610.5,1.39343,61.94,0.68937,0.23017,0.06043
1355,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/25 11:19,2021/10/25,13,-11,11:19,2021-10-25 上午,上午,1590760,0.36557,107.027,116.485,111.95,40.536,14863.2,0.046,9664.39,1.53859,64.044,0.6496,0.16432,0.05725
1356,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/26 11:19,2021/10/26,14,-10,11:19,2021-10-26 上午,上午,2446040,0.36954,117.901,136.286,112.361,43.295,20746.6,0.065,14226.2,1.4582,102.535,0.65576,0.15826,0.04673
1357,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/27 11:19,2021/10/27,15,-9,11:19,2021-10-27 上午,上午,2917520,0.33117,139.136,163.178,117.54,43.986,20968.9,0.066,14547.8,1.43989,124.341,0.65159,0.09505,0.04482
1358,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/28 11:19,2021/10/28,16,-8,11:19,2021-10-28 上午,上午,4044930,0.33765,164.609,174.156,114.708,42.258,24573,0.077,16436,1.487,145.746,0.64224,0.1202,0.05097
1359,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/29 11:19,2021/10/29,17,-7,11:19,2021-10-29 上午,上午,4107820,0.3907,184.451,195.462,110.266,40.918,22270.5,0.07,14538.4,1.52673,144.493,0.65675,0.18308,0.06458
1360,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/30 11:20,2021/10/30,18,-6,11:20,2021-10-30 上午,上午,6129280,0.38161,197.706,230.984,112.58,40.34,31002.1,0.097,19977.8,1.54479,159.156,0.66791,0.15279,0.04563
1361,1,5,S004,S004,NA,01:05:01,pp,A,2021/10/31 11:20,2021/10/31,19,-5,11:20,2021-10-31 上午,上午,4592690,0.33643,223.663,241.248,112.054,39.482,20534,0.064,12970,1.57267,159.386,0.60343,0.13476,0.13731
1362,1,5,S004,S004,NA,01:05:01,pp,A,2021/11/1 11:19,2021/11/1,20,-4,11:19,2021-11-01 上午,上午,7344910,0.25905,247.13,258.34,126.165,40.852,29720.8,0.093,19407.8,1.52874,197.398,0.64839,0.02507,0.04998
1363,1,5,S004,S004,NA,01:05:01,pp,A,2021/11/1 13:46,2021/11/1,20,-4,13:46,2021-11-01 下午,下午,6058900,0.3237,247.732,262.251,121.125,41.713,24457.5,0.076,16213.5,1.50281,198.006,0.67844,0.05655,0.02495
