"","genotype","DAP","variable","DAP.diffs","variable.AGR","variable.RGR","variable.smooth","variable.AGR.smooth","variable.RGR.smooth","Digital.biomass","col","row","line","rep"
"3645","S073",39,34548700,1,-1585400,-0.0448670949468165,34845555.9803733,-1079495.12969834,-0.0298826576777232,34548700,11,1,"S073",NA
"3646","S073",40,32689900,1,-1858800,-0.0553037611857255,34104667.9254465,-773919.960913961,-0.0216520180207399,32689900,11,1,"S073",NA
"3647","S073",41,32951300,1,261400,0.0079645521960141,33781184.1870404,-337735.053370586,-0.00948463479452495,32951300,11,1,"S073",NA
"3648","S073",42,33603600,1,652300,0.0196024901989225,33886489.7736244,124475.322888599,0.00359774685993504,33603600,11,1,"S073",NA
"3649","S073",43,32933900,1,-669700,-0.0201306816715,34354241.3888959,540119.206473545,0.015480466676883,32933900,11,1,"S073",NA
"3650","S073",44,37223000,1,4289100,0.122424327377511,35065755.5082211,862711.818878524,0.0248466424290141,37223000,11,1,"S073",NA
"3651","S073",45,36193900,1,-1029100,-0.0280362534476107,35843221.5392158,1030182.47422976,0.0298719352009926,36193900,11,1,"S073",NA
"3652","S074",10,458875,NA,NA,NA,167628.508196429,NA,NA,458875,11,2,"S074",NA
"3653","S074",11,439487,1,-19388,-0.0431697041963577,533553.097370977,148301.828322726,0.310955831967636,439487,11,2,"S074",NA
"3654","S074",12,1215710,1,776223,1.01747540962086,925096.313584446,276950.773114888,0.337358443355714,1215710,11,2,"S074",NA
"3655","S074",13,1116380,1,-99330,-0.0852369604657061,1366534.9008518,396783.691151716,0.338660117559836,1116380,11,2,"S074",NA
"3656","S074",14,1998040,1,881660,0.582075392252329,1894850.97346176,525091.857695834,0.329687942119731,1998040,11,2,"S074",NA
"3657","S074",15,2147390,1,149350,0.0720864511668085,2537597.65746695,659510.682135874,0.311960679650383,2147390,11,2,"S074",NA
"3658","S074",16,3030930,1,883540,0.344616351907966,3318828.18491688,805026.173888444,0.293040157590121,3030930,11,2,"S074",NA
"3659","S074",17,4550770,1,1519840,0.406426946293421,4235534.31968227,938702.956817284,0.269081576147956,4550770,11,2,"S074",NA
"3660","S074",18,5584540,1,1033770,0.204705616241338,5265689.61449085,1044292.39820263,0.238048752603676,5584540,11,2,"S074",NA
"3661","S074",19,6154510,1,569970,0.0971830807387386,6407301.02456954,1147115.63489408,0.207767545718564,6154510,11,2,"S074",NA
"3662","S074",20,8146775,1,1992265,0.280436997024954,7679120.11984637,1271831.65927277,0.184209918951031,8433820,11,2,"S074",NA
"3663","S074",20,8146775,1,1992265,0.280436997024954,7679120.11984637,1271831.65927277,0.184209918951031,7859730,11,2,"S074",NA
"3664","S074",21,8320870,1,174095,0.0211446732548204,9096377.74652265,1415283.39780717,0.166751056191426,8320870,11,2,"S074",NA
"3665","S074",22,10096100,1,1775230,0.193382393988611,10687415.505803,1592886.67217963,0.157016152000624,10096100,11,2,"S074",NA
"3666","S074",23,12503000,1,2406900,0.213819404850222,12430556.2782558,1749428.16100042,0.14880706884133,12503000,11,2,"S074",NA
"3667","S074",24,14562900,1,2059900,0.152508583246982,14256571.7307053,1832256.05771845,0.137057100711553,14562900,11,2,"S074",NA
"3668","S074",25,16343000,1,1780100,0.115322472351076,16096321.0523791,1841518.75180649,0.122115911020247,16343000,11,2,"S074",NA
"3669","S074",26,17705600,1,1362600,0.0800813026107327,17904599.7924205,1803512.99415601,0.106415703520723,17705600,11,2,"S074",NA
"3670","S074",27,22961800,1,5256200,0.259950991869355,19653165.3154874,1736572.29617879,0.0917279858903028,22961800,11,2,"S074",NA
"3671","S074",28,16337400,1,-6624400,-0.340375007546929,21356400.8077944,1688294.04755205,0.0807904744575084,16337400,11,2,"S074",NA
"3672","S074",29,24626200,1,8288800,0.410353958791226,23153254.4175002,1799260.24409423,0.0802807554145689,24626200,11,2,"S074",NA
"3673","S074",30,24305200,1,-321000,-0.0131205976122274,24945263.2850783,1805677.52088805,0.0762357729321391,24305200,11,2,"S074",NA
"3674","S074",31,25738100,1,1432900,0.0572820651466217,26637837.5369108,1713956.58602396,0.0687899437217686,25738100,11,2,"S074",NA
"3675","S074",32,29729300,1,3991200,0.144160707122616,28105544.9828779,1490248.84477043,0.0573857775261282,29729300,11,2,"S074",NA
"3676","S074",33,30660900,1,931600,0.0308551357279631,29182349.9889461,1087655.25516664,0.0406212313926485,30660900,11,2,"S074",NA
"3677","S074",34,29691100,1,-969800,-0.0321408896193059,29811891.8382749,625532.6732553,0.0227569941184311,29691100,11,2,"S074",NA
"3678","S074",35,29898000,1,206900,0.0069442509263503,30052766.1080448,228080.331385197,0.00792720253035065,29898000,11,2,"S074",NA
"3679","S074",36,29942600,1,44600,0.00149062704111644,29976543.1170905,-94456.5565298172,-0.00373590037845919,29942600,11,2,"S074",NA
"3680","S074",37,30578500,1,635900,0.0210149320616482,29642800.3095273,-358533.438368311,-0.0130288983115148,30578500,11,2,"S074",NA
"3681","S074",38,28232400,1,-2346100,-0.0798268930378506,29121083.9149122,-554080.136526316,-0.0198123630935286,28232400,11,2,"S074",NA
"3682","S074",39,27842100,1,-390300,-0.0139209909363123,28524718.762163,-630544.271539129,-0.0225297960143069,27842100,11,2,"S074",NA
"3683","S074",40,28001000,1,158900,0.00569096016725412,27915815.3587045,-640538.284772294,-0.0230570951029541,28001000,11,2,"S074",NA
"3684","S074",41,27512000,1,-489000,-0.0176179506932132,27301716.3702247,-637171.860944949,-0.0232134615455377,27512000,11,2,"S074",NA
"3685","S074",42,26389100,1,-1122900,-0.0416712270234884,26687745.5939891,-611260.898569245,-0.0225738905230004,26389100,11,2,"S074",NA
"3686","S074",43,26382000,1,-7100,-0.000269086679748642,26088970.836531,-538336.672024337,-0.0201572683272763,26382000,11,2,"S074",NA
"3687","S074",44,24866200,1,-1515800,-0.0591725078172525,25509716.0984013,-417721.924556302,-0.0158683648129831,24866200,11,2,"S074",NA
"3688","S074",45,25360300,1,494100,0.0196755075425768,24957915.5370181,-239702.445648417,-0.00931066150763969,25360300,11,2,"S074",NA
"3689","S075",10,357792,NA,NA,NA,311436.363992683,NA,NA,357792,11,3,"S075",NA
"3690","S075",11,654840,1,297048,0.604439119021183,616781.162760808,282580.599464392,0.557739233240185,654840,11,3,"S075",NA
"3691","S075",12,1272660,1,617820,0.664473546273039,927023.442697127,298851.501013144,0.453786213840372,1272660,11,3,"S075",NA
"3692","S075",13,1338190,1,65530,0.0502087563370603,1254765.63113235,322155.055882288,0.358347093144035,1338190,11,3,"S075",NA
"3693","S075",14,1915780,1,577590,0.358806895794979,1635929.20578098,377248.069124247,0.289241404252088,1915780,11,3,"S075",NA
"3694","S075",15,2184110,1,268330,0.131083572505603,2121281.65515997,480047.137161971,0.24772660839726,2184110,11,3,"S075",NA
"3695","S075",16,2654980,1,470870,0.195228698794158,2781211.63242796,652280.078930538,0.232536408270258,2654980,11,3,"S075",NA
"3696","S075",17,3462330,1,807350,0.265504651126369,3692380.35412242,901287.232613331,0.234856038020094,3462330,11,3,"S075",NA
"3697","S075",18,5626600,1,2164270,0.485563579253065,4921033.12213516,1216504.9519,0.241787914696454,5626600,11,3,"S075",NA
"3698","S075",19,5245550,1,-381050,-0.0701252539645106,6528101.9681704,1594116.69473987,0.24614151644498,5245550,11,3,"S075",NA
"3699","S075",20,8290200,1,3044650,0.457693996184775,8594899.90696825,2060335.23270015,0.252721919153731,8715250,11,3,"S075",NA
"3700","S075",20,8290200,1,3044650,0.457693996184775,8594899.90696825,2060335.23270015,0.252721919153731,7865150,11,3,"S075",NA
"3701","S075",21,10288200,1,1998000,0.215923513122182,11129377.9528668,2537560.63302227,0.252126174420536,10288200,11,3,"S075",NA
"3702","S075",22,12957400,1,2669200,0.230669446083115,14087749.7104806,2973042.64403804,0.243091752314213,12957400,11,3,"S075",NA
"3703","S075",23,17358100,1,4400700,0.292392202723997,17351860.2620521,3288317.28120367,0.22517557532382,17358100,11,3,"S075",NA
"3704","S075",24,21159800,1,3801700,0.198043898911754,20720526.7943219,3393725.60797694,0.197608454241886,21159800,11,3,"S075",NA
"3705","S075",25,25906900,1,4747100,0.202406187341665,23982268.5474934,3278728.98284981,0.164085433115097,25906900,11,3,"S075",NA
"3706","S075",26,25575300,1,-331600,-0.0128823005170837,26982708.0538443,3005853.84276745,0.13016014500492,25575300,11,3,"S075",NA
"3707","S075",27,31502000,1,5926700,0.208423993905373,29671888.948167,2688935.76274016,0.101579193273048,31502000,11,3,"S075",NA
"3708","S075",28,30585200,1,-916800,-0.029534804053216,31970603.660797,2291369.35052872,0.0766618505730445,30585200,11,3,"S075",NA
"3709","S075",29,36736900,1,6151700,0.183265467699595,33869990.2223106,1888194.03674721,0.0568358303317933,36736900,11,3,"S075",NA
"3710","S075",30,34053000,1,-2683900,-0.0758635650846103,35347869.4527523,1461417.02481394,0.0401888789682813,34053000,11,3,"S075",NA
"3711","S075",31,34998700,1,945700,0.0273927835011458,36518462.8724994,1161988.97369455,0.0297460008255014,34998700,11,3,"S075",NA
"3712","S075",32,37608300,1,2609600,0.0719138527737199,37436496.7790008,922853.976763864,0.0226154658856532,37608300,11,3,"S075",NA
"3713","S075",33,38697600,1,1089300,0.0285528118926415,38045058.569331,619330.913318118,0.0145855440625023,38697600,11,3,"S075",NA
"3714","S075",34,39042700,1,345100,0.00887833638070679,38284484.4160781,248370.533379061,0.00507218684901679,39042700,11,3,"S075",NA
"3715","S075",35,37907900,1,-1134800,-0.0294963853506581,38149968.7380023,-129514.219275856,-0.0046178740077487,37907900,11,3,"S075",NA
"3716","S075",36,38768200,1,860300,0.022440789315928,37690086.5898906,-456360.916695033,-0.0131023829943029,38768200,11,3,"S075",NA
"3717","S075",37,38015400,1,-752800,-0.0196089821674492,36966789.3815588,-719593.953373288,-0.0200465778812463,38015400,11,3,"S075",NA
"3718","S075",38,35847600,1,-2167800,-0.0587147215893691,36121377.0421787,-833114.033513756,-0.0230686823256486,35847600,11,3,"S075",NA
"3719","S075",39,33700800,1,-2146800,-0.0617550432490206,35372633.6772463,-713442.239163484,-0.0197582903139131,33700800,11,3,"S075",NA
"3720","S075",40,33147100,1,-553700,-0.0165663442900888,34912724.315072,-395273.794410796,-0.0109025459108674,33147100,11,3,"S075",NA
"3721","S075",41,33616700,1,469600,0.0140677356443925,34798573.6320027,-38796.2355342413,-0.000923232071516937,33616700,11,3,"S075",NA
"3722","S075",42,34709000,1,1092300,0.0319760520142445,34933457.4048772,168767.338430865,0.00489635456805211,34709000,11,3,"S075",NA
"3723","S075",43,38816100,1,4107100,0.111836089698029,35116567.194118,88784.8679327104,0.00268588045746376,38816100,11,3,"S075",NA
"3724","S075",44,34848800,1,-3967300,-0.10781640568735,35172097.6522011,-274764.876855272,-0.00739219321802003,34848800,11,3,"S075",NA
"3725","S075",45,34313000,1,-535800,-0.0154944122156066,35145265.6855102,-686580.054915628,-0.0188595328212526,34313000,11,3,"S075",NA
"3726","S076",10,376766,NA,NA,NA,547246.102724456,NA,NA,376766,11,4,"S076",NA
"3727","S076",11,1017760,1,640994,0.993735107845225,898528.418035427,503193.987208783,0.726927084179252,1017760,11,4,"S076",NA
"3728","S076",12,2100800,1,1083040,0.724714090618038,1235807.1707999,416764.377441748,0.532193690179874,2100800,11,4,"S076",NA
"3729","S076",13,1383900,1,-716900,-0.417412624316647,1565849.14552261,356229.658444003,0.368584427939969,1383900,11,4,"S076",NA
"3730","S076",14,2399790,1,1015890,0.550475633275804,1948109.14198642,375203.332658717,0.266987913777123,2399790,11,4,"S076",NA
"3731","S076",15,2611300,1,211510,0.0844669480974317,2451112.96226187,475352.779525376,0.211908379846008,2611300,11,4,"S076",NA
"3732","S076",16,3934340,1,1323040,0.409894960638856,3171068.93083498,679714.689832303,0.191729480064504,3934340,11,4,"S076",NA
"3733","S076",17,3766100,1,-168240,-0.0437031590071353,4232907.13605715,1015231.46139004,0.194667637585397,3766100,11,4,"S076",NA
"3734","S076",18,5582380,1,1816280,0.393575225500801,5804164.54470332,1528486.63954911,0.217765578906973,5582380,11,4,"S076",NA
"3735","S076",19,5831040,1,248660,0.0435801633477966,8031793.01729885,2199937.12690589,0.248323263898935,5831040,11,4,"S076",NA
"3736","S076",20,8489565,1,2658525,0.37564239015819,11007741.9441728,2975736.44171254,0.278183812676254,8607260,11,4,"S076",NA
"3737","S076",20,8489565,1,2658525,0.37564239015819,11007741.9441728,2975736.44171254,0.278183812676254,8371870,11,4,"S076",NA
"3738","S076",21,15234300,1,6744735,0.584711702287642,14645078.4396853,3665904.94765022,0.289693769834038,15234300,11,4,"S076",NA
"3739","S076",22,17379700,1,2145400,0.131753393919343,18675743.9059212,4077948.89926818,0.273537473825104,17379700,11,4,"S076",NA
"3740","S076",23,21516300,1,4136600,0.213507928957418,22809256.8785522,4194393.78370275,0.240136589255399,21516300,11,4,"S076",NA
"3741","S076",24,28216200,1,6699900,0.271085493659656,26663858.0705912,3915779.73561661,0.194707662421555,28216200,11,4,"S076",NA
"3742","S076",25,35714800,1,7498600,0.235668887617703,29781545.8672996,3153383.04965842,0.139483334917724,35714800,11,4,"S076",NA
"3743","S076",26,31213200,1,-4501600,-0.134724086436547,31872360.298115,2086265.36966797,0.0832098763635106,31213200,11,4,"S076",NA
"3744","S076",27,33041000,1,1827800,0.0569081322718796,33028206.22512,1129606.8233099,0.0388666202994229,33041000,11,4,"S076",NA
"3745","S076",28,33067700,1,26700,0.000807760595859858,33392034.0342456,328069.778886458,0.00626426119578797,33067700,11,4,"S076",NA
"3746","S076",29,36829400,1,3761700,0.107739464122762,33092381.8442571,-344504.263240201,-0.0174025401629633,36829400,11,4,"S076",NA
"3747","S076",30,32125400,1,-4704000,-0.136649444757474,32295646.2254486,-851989.550795045,-0.0328378779579358,32125400,11,4,"S076",NA
"3748","S076",31,26152700,1,-5972700,-0.205694558840754,31392393.3741088,-944811.790480771,-0.0339408131205861,26152700,11,4,"S076",NA
"3749","S076",32,29646500,1,3493800,0.125391638972175,30739394.9690035,-657098.026647379,-0.0226333326969272,29646500,11,4,"S076",NA
"3750","S076",33,30752300,1,1105800,0.0366207135722023,30348861.2369831,-367260.723579249,-0.0120092143018782,30752300,11,4,"S076",NA
"3751","S076",34,30588400,1,-163900,-0.00534393608321247,30090431.4877387,-226788.104407655,-0.00700675817207935,30588400,11,4,"S076",NA
"3752","S076",35,30121200,1,-467200,-0.0153916093446187,29849572.6874389,-211783.703445958,-0.00659105143981963,30121200,11,4,"S076",NA
"3753","S076",36,30201200,1,80000,0.00265241591521759,29553079.6233826,-272885.251136492,-0.0089215923721359,30201200,11,4,"S076",NA
"3754","S076",37,30666600,1,465400,0.0152924557747806,29162317.1848939,-371280.2494389,-0.0125402446759593,30666600,11,4,"S076",NA
"3755","S076",38,27799400,1,-2867200,-0.0981596767356563,28706313.057587,-433559.200110814,-0.0148547114370801,27799400,11,4,"S076",NA
"3756","S076",39,28096200,1,296800,0.0106198981485273,28303408.1201941,-364206.112218769,-0.012580849583048,28096200,11,4,"S076",NA
"3757","S076",40,26678700,1,-1417500,-0.051768841655286,28035739.8295059,-210909.431069895,-0.00734052956188404,26678700,11,4,"S076",NA
"3758","S076",41,27001400,1,322700,0.0120232222888109,27937587.8791973,-38477.7314268921,-0.0013559048952811,27001400,11,4,"S076",NA
"3759","S076",42,28280000,1,1278600,0.0462661245164519,27941372.6077537,22124.486740317,0.000696585315286265,28280000,11,4,"S076",NA
"3760","S076",43,30405500,1,2125500,0.0724686720721957,27905694.1521016,-134099.161184932,-0.00490980253168545,30405500,11,4,"S076",NA
"3761","S076",44,27399300,1,-3006200,-0.10410604747814,27734334.4068776,-479411.491161543,-0.0171622199801151,27399300,11,4,"S076",NA
"3762","S076",45,26716000,1,-683300,-0.025254828759038,27486200.0796003,-851028.578824883,-0.0303863888324727,26716000,11,4,"S076",NA
"3763","S077",10,1313800,NA,NA,NA,1376112.03663965,NA,NA,1313800,11,7,"S077",NA
"3764","S077",11,2572530,1,1258730,0.671966148989414,2075916.50503981,768491.701361551,0.448898849368982,2572530,11,7,"S077",NA
"3765","S077",12,3896390,1,1323860,0.415160632974106,2777607.18186636,729579.599088824,0.343651685391102,3896390,11,7,"S077",NA
"3766","S077",13,2607350,1,-1289040,-0.401716103567921,3531174.51184838,752022.686670161,0.262876505024202,2607350,11,7,"S077",NA
"3767","S077",14,4815690,1,2208340,0.613544957292163,4449404.58687888,903122.230203884,0.224502095727395,4815690,11,7,"S077",NA
"3768","S077",15,4906040,1,90350,0.0185877619207582,5610737.69800345,1141222.2339472,0.208243314581801,4906040,11,7,"S077",NA
"3769","S077",16,6968990,1,2062950,0.351003208444495,7091156.38216667,1461821.24625695,0.206056457288816,6968990,11,7,"S077",NA
"3770","S077",17,8910180,1,1941190,0.245724135769611,8926703.35944489,1820402.34686102,0.20596661344116,8910180,11,7,"S077",NA
"3771","S077",18,11402600,1,2492420,0.246646956272978,11134691.9624503,2198117.45808021,0.203476603450473,11402600,11,7,"S077",NA
"3772","S077",19,11288100,1,-114500,-0.0100923260952943,13733663.7716726,2600026.07335685,0.200111510170502,11288100,11,7,"S077",NA
"3773","S077",20,16272500,1,4984400,0.36572749298786,16720711.7917761,3006709.38669091,0.197444180228808,17055700,11,7,"S077",NA
"3774","S077",20,16272500,1,4984400,0.36572749298786,16720711.7917761,3006709.38669091,0.197444180228808,15489300,11,7,"S077",NA
"3775","S077",21,19388400,1,3115900,0.175198382624243,19938436.6432831,3249435.314628,0.186100455428113,19388400,11,7,"S077",NA
"3776","S077",22,24704400,1,5316000,0.242306416332478,23155318.7844013,3247591.52877597,0.164572282443693,24704400,11,7,"S077",NA
"3777","S077",23,27363000,1,2658600,0.102210370445005,26122739.5208894,2981378.85404911,0.134855856761744,27363000,11,7,"S077",NA
"3778","S077",24,30470100,1,3107100,0.10755413904274,28698845.6191108,2566857.9573997,0.103595883256889,30470100,11,7,"S077",NA
"3779","S077",25,30856400,1,386300,0.012598309356121,30870057.7704868,2142846.94549855,0.0765832746875119,30856400,11,7,"S077",NA
"3780","S077",26,31883800,1,1027400,0.0327538595423328,32751637.2595554,1849691.23589624,0.0582100372340628,31883800,11,7,"S077",NA
"3781","S077",27,34377600,1,2493800,0.0753071456827609,34471966.4350548,1700761.20454934,0.0480484688202645,34377600,11,7,"S077",NA
"3782","S077",28,31746200,1,-2631400,-0.0796321563535815,36103923.1022618,1635581.70370104,0.0432652788752721,31746200,11,7,"S077",NA
"3783","S077",29,40108800,1,8362600,0.23382272847166,37633736.3078634,1560631.41385848,0.040351719119805,40108800,11,7,"S077",NA
