"genotype","DAP","variable","DAP_interval","DAP_group","Digital.biomass","line"
"S011",37,26515225,"37-40",38.5,25485600,"S011"
"S011",38,26515225,"37-40",38.5,23463600,"S011"
"S011",39,26515225,"37-40",38.5,28592600,"S011"
"S011",40,26515225,"37-40",38.5,28519100,"S011"
"S011",41,26177875,"41-44",42.5,26438100,"S011"
"S011",42,26177875,"41-44",42.5,25901800,"S011"
"S011",43,26177875,"41-44",42.5,28181700,"S011"
"S011",44,26177875,"41-44",42.5,24189900,"S011"
"S012",7,51782.7202898551,"5-8",6.5,24355.3,"S012"
"S012",8,51782.7202898551,"5-8",6.5,78426.5,"S012"
"S012",9,609885.944315545,"9-12",10.5,217006,"S012"
"S012",10,609885.944315545,"9-12",10.5,321404,"S012"
"S012",11,609885.944315545,"9-12",10.5,688406,"S012"
"S012",12,609885.944315545,"9-12",10.5,1209090,"S012"
"S012",13,2177163.52941176,"13-16",14.5,1560030,"S012"
"S012",14,2177163.52941176,"13-16",14.5,1839510,"S012"
"S012",15,2177163.52941176,"13-16",14.5,2152490,"S012"
"S012",16,2177163.52941176,"13-16",14.5,3236850,"S012"
"S012",17,4819315,"17-20",18.5,4594270,"S012"
"S012",18,4819315,"17-20",18.5,5291090,"S012"
"S012",19,4819315,"17-20",18.5,4649980,"S012"
"S012",20,4819315,"17-20",18.5,4741920,"S012"
"S012",21,10217702.5,"21-24",22.5,5517810,"S012"
"S012",22,10217702.5,"21-24",22.5,10385900,"S012"
"S012",23,10217702.5,"21-24",22.5,13333500,"S012"
"S012",24,10217702.5,"21-24",22.5,11633600,"S012"
"S012",25,14433675,"25-28",26.5,16212400,"S012"
"S012",26,14433675,"25-28",26.5,13436900,"S012"
"S012",27,14433675,"25-28",26.5,12161600,"S012"
"S012",28,14433675,"25-28",26.5,15923800,"S012"
"S012",29,19535975,"29-32",30.5,19210700,"S012"
"S012",30,19535975,"29-32",30.5,18938700,"S012"
"S012",31,19535975,"29-32",30.5,19703400,"S012"
"S012",32,19535975,"29-32",30.5,20291100,"S012"
"S012",33,20256855.9164733,"33-36",34.5,19066300,"S012"
"S012",34,20256855.9164733,"33-36",34.5,20337600,"S012"
"S012",35,20256855.9164733,"33-36",34.5,21055400,"S012"
"S012",36,20256855.9164733,"33-36",34.5,20557100,"S012"
"S012",37,21820975,"37-40",38.5,22699700,"S012"
"S012",38,21820975,"37-40",38.5,21963800,"S012"
"S012",39,21820975,"37-40",38.5,22292300,"S012"
"S012",40,21820975,"37-40",38.5,20328100,"S012"
"S012",41,26166875,"41-44",42.5,27464700,"S012"
"S012",42,26166875,"41-44",42.5,26392200,"S012"
"S012",43,26166875,"41-44",42.5,25153800,"S012"
"S012",44,26166875,"41-44",42.5,25656800,"S012"
"S013",10,40803.1966666667,"9-12",10.5,3660.41,"S013"
"S013",11,40803.1966666667,"9-12",10.5,3758.18,"S013"
"S013",12,40803.1966666667,"9-12",10.5,114991,"S013"
"S013",13,645460.529411765,"13-16",14.5,179866,"S013"
"S013",14,645460.529411765,"13-16",14.5,526587,"S013"
"S013",15,645460.529411765,"13-16",14.5,811752,"S013"
"S013",16,645460.529411765,"13-16",14.5,1101050,"S013"
"S013",17,2692330,"17-20",18.5,1918720,"S013"
"S013",18,2692330,"17-20",18.5,2712980,"S013"
"S013",19,2692330,"17-20",18.5,2854300,"S013"
"S013",20,2692330,"17-20",18.5,3283320,"S013"
"S013",21,8536665,"21-24",22.5,4990820,"S013"
"S013",22,8536665,"21-24",22.5,7410620,"S013"
"S013",23,8536665,"21-24",22.5,9549720,"S013"
"S013",24,8536665,"21-24",22.5,12195500,"S013"
"S013",25,19515750,"25-28",26.5,13959400,"S013"
"S013",26,19515750,"25-28",26.5,15701700,"S013"
"S013",27,19515750,"25-28",26.5,22417500,"S013"
"S013",28,19515750,"25-28",26.5,25984400,"S013"
"S013",29,30229150,"29-32",30.5,30182200,"S013"
"S013",30,30229150,"29-32",30.5,24754600,"S013"
"S013",31,30229150,"29-32",30.5,27741700,"S013"
"S013",32,30229150,"29-32",30.5,38238100,"S013"
"S013",33,34033921.3457077,"33-36",34.5,36703100,"S013"
"S013",34,34033921.3457077,"33-36",34.5,34534300,"S013"
"S013",35,34033921.3457077,"33-36",34.5,31579400,"S013"
"S013",36,34033921.3457077,"33-36",34.5,33343600,"S013"
"S013",37,37519125,"37-40",38.5,36615000,"S013"
"S013",38,37519125,"37-40",38.5,36469600,"S013"
"S013",39,37519125,"37-40",38.5,38048700,"S013"
"S013",40,37519125,"37-40",38.5,38943200,"S013"
"S013",41,40103125,"41-44",42.5,38002700,"S013"
"S013",42,40103125,"41-44",42.5,39302700,"S013"
"S013",43,40103125,"41-44",42.5,40731900,"S013"
"S013",44,40103125,"41-44",42.5,42375200,"S013"
"S014",3,48682.9503875969,"0-4",2,39391.4,"S014"
"S014",4,48682.9503875969,"0-4",2,56514.4,"S014"
"S014",5,310792.769230769,"5-8",6.5,132270,"S014"
"S014",6,310792.769230769,"5-8",6.5,224250,"S014"
"S014",7,310792.769230769,"5-8",6.5,346240,"S014"
"S014",8,310792.769230769,"5-8",6.5,502526,"S014"
"S014",9,1512692.48027842,"9-12",10.5,850121,"S014"
"S014",10,1512692.48027842,"9-12",10.5,789354,"S014"
"S014",11,1512692.48027842,"9-12",10.5,1728650,"S014"
"S014",12,1512692.48027842,"9-12",10.5,2676510,"S014"
"S014",13,4005975,"13-16",14.5,2331510,"S014"
"S014",14,4005975,"13-16",14.5,3654070,"S014"
"S014",15,4005975,"13-16",14.5,4471880,"S014"
"S014",16,4005975,"13-16",14.5,5717510,"S014"
"S014",17,9936210,"17-20",18.5,7999740,"S014"
"S014",18,9936210,"17-20",18.5,10852100,"S014"
"S014",19,9936210,"17-20",18.5,10472500,"S014"
"S014",20,9936210,"17-20",18.5,10420500,"S014"
"S014",21,17038250,"21-24",22.5,11340800,"S014"
"S014",22,17038250,"21-24",22.5,18508900,"S014"
"S014",23,17038250,"21-24",22.5,20100700,"S014"
"S014",24,17038250,"21-24",22.5,18202600,"S014"
"S014",25,21687800,"25-28",26.5,22680400,"S014"
"S014",26,21687800,"25-28",26.5,21329900,"S014"
"S014",27,21687800,"25-28",26.5,18881400,"S014"
"S014",28,21687800,"25-28",26.5,23859500,"S014"
"S014",29,26224250,"29-32",30.5,26740900,"S014"
"S014",30,26224250,"29-32",30.5,23875400,"S014"
"S014",31,26224250,"29-32",30.5,26064800,"S014"
"S014",32,26224250,"29-32",30.5,28215900,"S014"
"S014",33,28355754.0603248,"33-36",34.5,25384000,"S014"
"S014",34,28355754.0603248,"33-36",34.5,25505800,"S014"
"S014",35,28355754.0603248,"33-36",34.5,30037400,"S014"
"S014",36,28355754.0603248,"33-36",34.5,32468300,"S014"
"S014",37,31524825,"37-40",38.5,32513200,"S014"
"S014",38,31524825,"37-40",38.5,33168700,"S014"
"S014",39,31524825,"37-40",38.5,29883200,"S014"
"S014",40,31524825,"37-40",38.5,30534200,"S014"
"S014",41,30184675,"41-44",42.5,29684400,"S014"
"S014",42,30184675,"41-44",42.5,30248800,"S014"
"S014",43,30184675,"41-44",42.5,31458400,"S014"
"S014",44,30184675,"41-44",42.5,29347100,"S014"
"S015",5,108924.221646154,"5-8",6.5,466.447,"S015"
"S015",6,108924.221646154,"5-8",6.5,62554,"S015"
"S015",7,108924.221646154,"5-8",6.5,121532,"S015"
"S015",8,108924.221646154,"5-8",6.5,228346,"S015"
"S015",9,978549.104408353,"9-12",10.5,502980,"S015"
"S015",10,978549.104408353,"9-12",10.5,489263,"S015"
"S015",11,978549.104408353,"9-12",10.5,1152370,"S015"
"S015",12,978549.104408353,"9-12",10.5,1765180,"S015"
"S015",13,2569488.82352941,"13-16",14.5,1512500,"S015"
"S015",14,2569488.82352941,"13-16",14.5,2490000,"S015"
"S015",15,2569488.82352941,"13-16",14.5,2992440,"S015"
"S015",16,2569488.82352941,"13-16",14.5,3362270,"S015"
"S015",17,5930650,"17-20",18.5,4264100,"S015"
"S015",18,5930650,"17-20",18.5,6895220,"S015"
"S015",19,5930650,"17-20",18.5,6126280,"S015"
"S015",20,5930650,"17-20",18.5,6437000,"S015"
"S015",21,14216430,"21-24",22.5,9222320,"S015"
"S015",22,14216430,"21-24",22.5,13185800,"S015"
"S015",23,14216430,"21-24",22.5,16557300,"S015"
"S015",24,14216430,"21-24",22.5,17900300,"S015"
"S015",25,16861225,"25-28",26.5,14166200,"S015"
"S015",26,16861225,"25-28",26.5,15406700,"S015"
"S015",27,16861225,"25-28",26.5,18208200,"S015"
"S015",28,16861225,"25-28",26.5,19663800,"S015"
"S015",29,22844225,"29-32",30.5,25317300,"S015"
"S015",30,22844225,"29-32",30.5,19930200,"S015"
"S015",31,22844225,"29-32",30.5,22154500,"S015"
"S015",32,22844225,"29-32",30.5,23974900,"S015"
"S015",33,25450527.1461717,"33-36",34.5,24844800,"S015"
"S015",34,25450527.1461717,"33-36",34.5,26724200,"S015"
"S015",35,25450527.1461717,"33-36",34.5,24878900,"S015"
"S015",36,25450527.1461717,"33-36",34.5,25348600,"S015"
"S015",37,21028250,"37-40",38.5,24170800,"S015"
"S015",38,21028250,"37-40",38.5,21689400,"S015"
"S015",39,21028250,"37-40",38.5,18959800,"S015"
"S015",40,21028250,"37-40",38.5,19293000,"S015"
"S015",41,16037600,"41-44",42.5,17634900,"S015"
"S015",42,16037600,"41-44",42.5,15853100,"S015"
"S015",43,16037600,"41-44",42.5,12821900,"S015"
"S015",44,16037600,"41-44",42.5,17840500,"S015"
"S016",3,22051.5341085271,"0-4",2,23514.1,"S016"
"S016",4,22051.5341085271,"0-4",2,20818.8,"S016"
"S016",5,236244.42974359,"5-8",6.5,74621.6,"S016"
"S016",6,236244.42974359,"5-8",6.5,176572,"S016"
"S016",7,236244.42974359,"5-8",6.5,249733,"S016"
"S016",8,236244.42974359,"5-8",6.5,410644,"S016"
"S016",9,1338270.22737819,"9-12",10.5,587248,"S016"
"S016",10,1338270.22737819,"9-12",10.5,752439,"S016"
"S016",11,1338270.22737819,"9-12",10.5,1616430,"S016"
"S016",12,1338270.22737819,"9-12",10.5,2390010,"S016"
"S016",13,3661012.64705882,"13-16",14.5,2492000,"S016"
"S016",14,3661012.64705882,"13-16",14.5,3751710,"S016"
"S016",15,3661012.64705882,"13-16",14.5,4095710,"S016"
"S016",16,3661012.64705882,"13-16",14.5,4396420,"S016"
"S016",17,7855987.5,"17-20",18.5,4919100,"S016"
"S016",18,7855987.5,"17-20",18.5,7815180,"S016"
"S016",19,7855987.5,"17-20",18.5,10184400,"S016"
"S016",20,7855987.5,"17-20",18.5,8505270,"S016"
"S016",21,15867675,"21-24",22.5,11778400,"S016"
"S016",22,15867675,"21-24",22.5,17542400,"S016"
"S016",23,15867675,"21-24",22.5,16413200,"S016"
"S016",24,15867675,"21-24",22.5,17736700,"S016"
"S016",25,22795775,"25-28",26.5,24988700,"S016"
"S016",26,22795775,"25-28",26.5,20939200,"S016"
"S016",27,22795775,"25-28",26.5,22109800,"S016"
"S016",28,22795775,"25-28",26.5,23145400,"S016"
"S016",29,27789775,"29-32",30.5,26395200,"S016"
"S016",30,27789775,"29-32",30.5,25143000,"S016"
"S016",31,27789775,"29-32",30.5,28236200,"S016"
"S016",32,27789775,"29-32",30.5,31384700,"S016"
"S016",33,29171887.0069606,"33-36",34.5,31769500,"S016"
"S016",34,29171887.0069606,"33-36",34.5,29045100,"S016"
"S016",35,29171887.0069606,"33-36",34.5,28348500,"S016"
"S016",36,29171887.0069606,"33-36",34.5,27548500,"S016"
"S016",37,28337475,"37-40",38.5,29089000,"S016"
"S016",38,28337475,"37-40",38.5,27220800,"S016"
"S016",39,28337475,"37-40",38.5,28038900,"S016"
"S016",40,28337475,"37-40",38.5,29001200,"S016"
"S016",41,30856875,"41-44",42.5,29249500,"S016"
"S016",42,30856875,"41-44",42.5,30909000,"S016"
"S016",43,30856875,"41-44",42.5,33506200,"S016"
"S016",44,30856875,"41-44",42.5,29762800,"S016"
"S017",1,168789.118562874,"0-4",2,49651.6,"S017"
"S017",3,168789.118562874,"0-4",2,190808,"S017"
"S017",4,168789.118562874,"0-4",2,214905,"S017"
"S017",5,718101.535897436,"5-8",6.5,313469,"S017"
"S017",6,718101.535897436,"5-8",6.5,538993,"S017"
"S017",7,718101.535897436,"5-8",6.5,795047,"S017"
"S017",8,718101.535897436,"5-8",6.5,1140230,"S017"
"S017",9,2272288.19025522,"9-12",10.5,1409070,"S017"
"S017",10,2272288.19025522,"9-12",10.5,1707840,"S017"
"S017",11,2272288.19025522,"9-12",10.5,2596150,"S017"
"S017",12,2272288.19025522,"9-12",10.5,3368100,"S017"
"S017",13,5046244.70588235,"13-16",14.5,3804770,"S017"
"S017",14,5046244.70588235,"13-16",14.5,4809070,"S017"
"S017",15,5046244.70588235,"13-16",14.5,5544190,"S017"
"S017",16,5046244.70588235,"13-16",14.5,6119890,"S017"
"S017",17,9372230,"17-20",18.5,7754430,"S017"
"S017",18,9372230,"17-20",18.5,9218150,"S017"
"S017",19,9372230,"17-20",18.5,9782540,"S017"
"S017",20,9372230,"17-20",18.5,10733800,"S017"
"S017",21,17239125,"21-24",22.5,14357800,"S017"
"S017",22,17239125,"21-24",22.5,16349500,"S017"
"S017",23,17239125,"21-24",22.5,19145500,"S017"
"S017",24,17239125,"21-24",22.5,19103700,"S017"
"S017",25,25922500,"25-28",26.5,22651300,"S017"
"S017",26,25922500,"25-28",26.5,24658700,"S017"
"S017",27,25922500,"25-28",26.5,28722500,"S017"
"S017",28,25922500,"25-28",26.5,27657500,"S017"
"S017",29,27790225,"29-32",30.5,29403000,"S017"
"S017",30,27790225,"29-32",30.5,28762400,"S017"
"S017",31,27790225,"29-32",30.5,28095100,"S017"
"S017",32,27790225,"29-32",30.5,24900400,"S017"
"S017",33,20069785.6148492,"33-36",34.5,20529600,"S017"
"S017",34,20069785.6148492,"33-36",34.5,18183000,"S017"
"S017",35,20069785.6148492,"33-36",34.5,19830300,"S017"
"S017",36,20069785.6148492,"33-36",34.5,21740500,"S017"
"S017",37,22251950,"37-40",38.5,22442100,"S017"
"S017",38,22251950,"37-40",38.5,21540300,"S017"
"S017",39,22251950,"37-40",38.5,21575900,"S017"
"S017",40,22251950,"37-40",38.5,23449500,"S017"
"S017",41,22773000,"41-44",42.5,22476100,"S017"
"S017",42,22773000,"41-44",42.5,23332500,"S017"
"S017",43,22773000,"41-44",42.5,23719500,"S017"
"S017",44,22773000,"41-44",42.5,21563900,"S017"
"S018",1,139351.159281437,"0-4",2,55106.7,"S018"
"S018",3,139351.159281437,"0-4",2,148661,"S018"
"S018",4,139351.159281437,"0-4",2,177237,"S018"
"S018",5,452549.253846154,"5-8",6.5,256930,"S018"
"S018",6,452549.253846154,"5-8",6.5,375514,"S018"
"S018",7,452549.253846154,"5-8",6.5,496478,"S018"
"S018",8,452549.253846154,"5-8",6.5,641263,"S018"
"S018",9,1482193.774942,"9-12",10.5,893907,"S018"
"S018",10,1482193.774942,"9-12",10.5,794821,"S018"
"S018",11,1482193.774942,"9-12",10.5,1651340,"S018"
"S018",12,1482193.774942,"9-12",10.5,2583260,"S018"
"S018",13,3119274.41176471,"13-16",14.5,2569320,"S018"
"S018",14,3119274.41176471,"13-16",14.5,3078830,"S018"
"S018",15,3119274.41176471,"13-16",14.5,3344810,"S018"
"S018",16,3119274.41176471,"13-16",14.5,3524690,"S018"
"S018",17,5983322.5,"17-20",18.5,3873750,"S018"
"S018",18,5983322.5,"17-20",18.5,5822390,"S018"
"S018",19,5983322.5,"17-20",18.5,6345750,"S018"
"S018",20,5983322.5,"17-20",18.5,7891400,"S018"
"S018",21,12130667.5,"21-24",22.5,7862670,"S018"
"S018",22,12130667.5,"21-24",22.5,12445600,"S018"
"S018",23,12130667.5,"21-24",22.5,13507200,"S018"
"S018",24,12130667.5,"21-24",22.5,14707200,"S018"
"S018",25,25263125,"25-28",26.5,20628800,"S018"
"S018",26,25263125,"25-28",26.5,25411200,"S018"
"S018",27,25263125,"25-28",26.5,25110700,"S018"
"S018",28,25263125,"25-28",26.5,29901800,"S018"
"S018",29,35919400,"29-32",30.5,30106000,"S018"
"S018",30,35919400,"29-32",30.5,34997700,"S018"
"S018",31,35919400,"29-32",30.5,37494500,"S018"
"S018",32,35919400,"29-32",30.5,41079400,"S018"
"S018",33,49188125.9860789,"33-36",34.5,44219700,"S018"
"S018",34,49188125.9860789,"33-36",34.5,45965300,"S018"
"S018",35,49188125.9860789,"33-36",34.5,52396000,"S018"
"S018",36,49188125.9860789,"33-36",34.5,54125500,"S018"
"S018",37,54286025,"37-40",38.5,55682000,"S018"
"S018",38,54286025,"37-40",38.5,54727400,"S018"
"S018",39,54286025,"37-40",38.5,52963800,"S018"
"S018",40,54286025,"37-40",38.5,53770900,"S018"
"S018",41,50852275,"41-44",42.5,54113600,"S018"
"S018",42,50852275,"41-44",42.5,50831000,"S018"
"S018",43,50852275,"41-44",42.5,48203600,"S018"
"S018",44,50852275,"41-44",42.5,50260900,"S018"
"S019",6,34022.0679638158,"5-8",6.5,66.293,"S019"
"S019",7,34022.0679638158,"5-8",6.5,7688.62,"S019"
"S019",8,34022.0679638158,"5-8",6.5,90971.8,"S019"
"S019",9,685233.814385151,"9-12",10.5,183870,"S019"
"S019",10,685233.814385151,"9-12",10.5,284160,"S019"
"S019",11,685233.814385151,"9-12",10.5,738723,"S019"
"S019",12,685233.814385151,"9-12",10.5,1529540,"S019"
"S019",13,1303525,"13-16",14.5,794660,"S019"
"S019",15,1303525,"13-16",14.5,1812390,"S019"
"S019",17,4119640,"17-20",18.5,3378350,"S019"
"S019",18,4119640,"17-20",18.5,3781580,"S019"
"S019",19,4119640,"17-20",18.5,4340480,"S019"
"S019",20,4119640,"17-20",18.5,5219180,"S019"
"S019",20,4119640,"17-20",18.5,4737120,"S019"
"S019",21,10512732.5,"21-24",22.5,6832130,"S019"
"S019",22,10512732.5,"21-24",22.5,10955900,"S019"
"S019",23,10512732.5,"21-24",22.5,11805000,"S019"
"S019",24,10512732.5,"21-24",22.5,12457900,"S019"
"S019",25,20577275,"25-28",26.5,18401500,"S019"
"S019",26,20577275,"25-28",26.5,16111600,"S019"
"S019",27,20577275,"25-28",26.5,22842500,"S019"
"S019",28,20577275,"25-28",26.5,24953500,"S019"
"S019",29,31110400,"29-32",30.5,31673500,"S019"
"S019",30,31110400,"29-32",30.5,29460000,"S019"
"S019",31,31110400,"29-32",30.5,30409000,"S019"
"S019",32,31110400,"29-32",30.5,32899100,"S019"
"S019",33,33585424.8259861,"33-36",34.5,34471100,"S019"
"S019",34,33585424.8259861,"33-36",34.5,34122100,"S019"
"S019",35,33585424.8259861,"33-36",34.5,32109400,"S019"
"S019",36,33585424.8259861,"33-36",34.5,33647300,"S019"
"S019",37,33974400,"37-40",38.5,35192500,"S019"
"S019",38,33974400,"37-40",38.5,33022500,"S019"
"S019",39,33974400,"37-40",38.5,33565100,"S019"
"S019",40,33974400,"37-40",38.5,34117500,"S019"
"S019",41,36001900,"41-44",42.5,36197400,"S019"
"S019",42,36001900,"41-44",42.5,37719700,"S019"
"S019",43,36001900,"41-44",42.5,33527200,"S019"
"S019",44,36001900,"41-44",42.5,36563300,"S019"
"S020",3,1628.94059689922,"0-4",2,104.543,"S020"
"S020",4,1628.94059689922,"0-4",2,2913.79,"S020"
"S020",5,206836.510769231,"5-8",6.5,34528.7,"S020"
"S020",6,206836.510769231,"5-8",6.5,104948,"S020"
"S020",7,206836.510769231,"5-8",6.5,201800,"S020"
"S020",8,206836.510769231,"5-8",6.5,446983,"S020"
"S020",9,1405022.70765661,"9-12",10.5,651201,"S020"
"S020",10,1405022.70765661,"9-12",10.5,1149710,"S020"
"S020",11,1405022.70765661,"9-12",10.5,1380160,"S020"
"S020",12,1405022.70765661,"9-12",10.5,2432040,"S020"
"S020",13,3375895,"13-16",14.5,2362020,"S020"
"S020",15,3375895,"13-16",14.5,4389770,"S020"
"S020",17,11304197.5,"17-20",18.5,8774240,"S020"
"S020",18,11304197.5,"17-20",18.5,10558300,"S020"
"S020",19,11304197.5,"17-20",18.5,11912200,"S020"
"S020",20,11304197.5,"17-20",18.5,14476800,"S020"
"S020",20,11304197.5,"17-20",18.5,13467300,"S020"
"S020",21,21538900,"21-24",22.5,17038800,"S020"
"S020",22,21538900,"21-24",22.5,20108900,"S020"
"S020",23,21538900,"21-24",22.5,23035300,"S020"
"S020",24,21538900,"21-24",22.5,25972600,"S020"
"S020",25,29520525,"25-28",26.5,27585700,"S020"
"S020",26,29520525,"25-28",26.5,29638900,"S020"
"S020",27,29520525,"25-28",26.5,30655800,"S020"
"S020",28,29520525,"25-28",26.5,30201700,"S020"
"S020",29,32860700,"29-32",30.5,32339400,"S020"
"S020",30,32860700,"29-32",30.5,32938200,"S020"
"S020",31,32860700,"29-32",30.5,33348300,"S020"
"S020",32,32860700,"29-32",30.5,32816900,"S020"
"S020",33,31786957.0765661,"33-36",34.5,32993500,"S020"
"S020",34,31786957.0765661,"33-36",34.5,32625700,"S020"
"S020",35,31786957.0765661,"33-36",34.5,31264900,"S020"
"S020",36,31786957.0765661,"33-36",34.5,30274900,"S020"
"S020",37,26127050,"37-40",38.5,27595300,"S020"
"S020",38,26127050,"37-40",38.5,27325600,"S020"
"S020",39,26127050,"37-40",38.5,25075900,"S020"
"S020",40,26127050,"37-40",38.5,24511400,"S020"
"S020",41,25367650,"41-44",42.5,23977000,"S020"
"S020",42,25367650,"41-44",42.5,24720400,"S020"
"S020",43,25367650,"41-44",42.5,26764600,"S020"
"S020",44,25367650,"41-44",42.5,26008600,"S020"
"S021",6,24726.2735526316,"5-8",6.5,1416.48,"S021"
"S021",7,24726.2735526316,"5-8",6.5,14630.3,"S021"
"S021",8,24726.2735526316,"5-8",6.5,56067.6,"S021"
"S021",9,337134.658932715,"9-12",10.5,123442,"S021"
"S021",10,337134.658932715,"9-12",10.5,112213,"S021"
"S021",11,337134.658932715,"9-12",10.5,408519,"S021"
"S021",12,337134.658932715,"9-12",10.5,702386,"S021"
"S021",13,897627,"13-16",14.5,662124,"S021"
"S021",15,897627,"13-16",14.5,1133130,"S021"
"S021",17,2267147.5,"17-20",18.5,2104390,"S021"
"S021",18,2267147.5,"17-20",18.5,2545230,"S021"
"S021",19,2267147.5,"17-20",18.5,2167260,"S021"
"S021",20,2267147.5,"17-20",18.5,2247780,"S021"
"S021",20,2267147.5,"17-20",18.5,2255640,"S021"
"S021",21,6259332.5,"21-24",22.5,4228210,"S021"
"S021",22,6259332.5,"21-24",22.5,6532720,"S021"
"S021",23,6259332.5,"21-24",22.5,6145180,"S021"
"S021",24,6259332.5,"21-24",22.5,8131220,"S021"
"S021",25,14387975,"25-28",26.5,11830800,"S021"
"S021",26,14387975,"25-28",26.5,14167600,"S021"
"S021",27,14387975,"25-28",26.5,13694600,"S021"
"S021",28,14387975,"25-28",26.5,17858900,"S021"
"S021",29,24079700,"29-32",30.5,22922100,"S021"
"S021",30,24079700,"29-32",30.5,22308000,"S021"
"S021",31,24079700,"29-32",30.5,23816900,"S021"
"S021",32,24079700,"29-32",30.5,27271800,"S021"
"S021",33,28437654.7563805,"33-36",34.5,28295200,"S021"
"S021",34,28437654.7563805,"33-36",34.5,28259700,"S021"
"S021",35,28437654.7563805,"33-36",34.5,28078900,"S021"
"S021",36,28437654.7563805,"33-36",34.5,29115500,"S021"
"S021",37,29748725,"37-40",38.5,29490300,"S021"
"S021",38,29748725,"37-40",38.5,28328800,"S021"
"S021",39,29748725,"37-40",38.5,29999700,"S021"
"S021",40,29748725,"37-40",38.5,31176100,"S021"
"S021",41,31408625,"41-44",42.5,31164000,"S021"
"S021",42,31408625,"41-44",42.5,31820500,"S021"
"S021",43,31408625,"41-44",42.5,30471600,"S021"
"S021",44,31408625,"41-44",42.5,32178400,"S021"
"S022",4,837.507,"0-4",2,837.507,"S022"
"S022",5,111745.306153846,"5-8",6.5,10387.9,"S022"
"S022",6,111745.306153846,"5-8",6.5,37435,"S022"
"S022",7,111745.306153846,"5-8",6.5,117530,"S022"
"S022",8,111745.306153846,"5-8",6.5,257791,"S022"
"S022",9,835090.386542923,"9-12",10.5,411315,"S022"
"S022",10,835090.386542923,"9-12",10.5,17332.7,"S022"
"S022",11,835090.386542923,"9-12",10.5,1059510,"S022"
"S022",12,835090.386542923,"9-12",10.5,1848280,"S022"
"S022",13,2334240,"13-16",14.5,1617370,"S022"
"S022",15,2334240,"13-16",14.5,3051110,"S022"
"S022",17,8233127.5,"17-20",18.5,6004220,"S022"
"S022",18,8233127.5,"17-20",18.5,7503390,"S022"
"S022",19,8233127.5,"17-20",18.5,8769400,"S022"
"S022",20,8233127.5,"17-20",18.5,10974200,"S022"
"S022",20,8233127.5,"17-20",18.5,10336800,"S022"
"S022",21,15374500,"21-24",22.5,11462100,"S022"
"S022",22,15374500,"21-24",22.5,18532900,"S022"
"S022",23,15374500,"21-24",22.5,14343500,"S022"
"S022",24,15374500,"21-24",22.5,17159500,"S022"
"S022",25,24653025,"25-28",26.5,25315600,"S022"
"S022",26,24653025,"25-28",26.5,22350200,"S022"
"S022",27,24653025,"25-28",26.5,26143300,"S022"
