"genotype","DAP","Digital.biomass","DAP.diffs","Digital.biomass.AGR","Digital.biomass.RGR","Digital.biomass.smooth","Digital.biomass.AGR.smooth","Digital.biomass.RGR.smooth","Digital.biomass","col","row","line","rep"
"Check1_5",38,33643900,1,236900,0.00706630293561047,33184595.4689645,275344.428053928,0.0086461312038376,33643900,6,2,"Check1",5
"Check1_5",39,33391600,1,-252300,-0.00752739045160134,33430971.2466054,226828.050394059,0.00702086559859213,33391600,6,2,"Check1",5
"Check1_5",40,33940900,1,549300,0.0163164054921276,33655697.2084756,205849.089864292,0.00622840620315916,33940900,6,2,"Check1",5
"Check1_5",41,33789300,1,-151600,-0.00447659251472474,33884964.7783248,219373.91877465,0.00647919405458897,33789300,6,2,"Check1",5
"Check1_5",42,32745300,1,-1044000,-0.0313847439912683,34152594.1150531,278750.074103828,0.00810791968468542,32745300,6,2,"Check1",5
"Check1_5",43,34536000,1,1790700,0.0532428179210507,34481022.0926033,374842.978715639,0.0108403723821846,34536000,6,2,"Check1",5
"Check1_5",44,35254100,1,718100,0.020579576298116,34849698.217176,463142.047800792,0.0133482143753151,35254100,6,2,"Check1",5
"Check1_5",45,35468200,1,214100,0.00605468583632587,35232158.3834823,537423.094282775,0.0154473714442262,35468200,6,2,"Check1",5
"Check1_6",3,1065.73,NA,NA,NA,-27406.4796359848,NA,NA,1065.73,7,5,"Check1",6
"Check1_6",4,5005.59,1,3939.86,1.54689527757756,-6861.80130465986,3368.61606584408,1.46778854669642,5005.59,7,5,"Check1",6
"Check1_6",5,27879.2,1,22873.61,1.71732560313852,15066.5279335518,12010.1473542291,1.21682144864226,27879.2,7,5,"Check1",6
"Check1_6",6,48331.7,1,20452.5,0.550206769001977,40218.9187584516,20770.3536263601,0.973956173838971,48331.7,7,5,"Check1",6
"Check1_6",7,90492.8,1,42161.1,0.627182629451908,70975.3928231355,30127.0347362688,0.760444567456863,90492.8,7,5,"Check1",6
"Check1_6",8,159578,1,69085.2,0.567262541372814,110206.399681508,40737.4599756666,0.586475420723702,159578,7,5,"Check1",6
"Check1_6",9,230914,1,71336,0.369512515928006,161808.836893833,53892.2987540106,0.454123124271267,230914,7,5,"Check1",6
"Check1_6",10,221060,1,-9854,-0.0436111889479349,231846.829370904,72070.8938112658,0.363013851340998,221060,7,5,"Check1",6
"Check1_6",11,501526,1,280466,0.819221292641903,328771.963002928,97888.781395457,0.30642164032114,501526,7,5,"Check1",6
"Check1_6",12,770173,1,268647,0.428959714411971,462536.93113903,132893.543964716,0.267633610295106,770173,7,5,"Check1",6
"Check1_6",13,629955,1,-140218,-0.200966776673676,650577.553184973,185159.528564299,0.244977525601958,629955,7,5,"Check1",6
"Check1_6",14,874685,1,244730,0.32821543327905,920809.481843194,266096.520925227,0.24270835852267,874685,7,5,"Check1",6
"Check1_6",15,1212410,1,337725,0.326501571710511,1302499.73316618,377228.382833539,0.25227951763317,1212410,7,5,"Check1",6
"Check1_6",16,1527720,1,315310,0.231166313608985,1822679.5952149,516338.867368451,0.264906505763141,1527720,7,5,"Check1",6
"Check1_6",17,2209910,1,682190,0.3691753628391,2503069.85441701,678050.293329633,0.274706151747655,2209910,7,5,"Check1",6
"Check1_6",18,3441290,1,1231380,0.442894610371863,3353548.8665466,849997.025705407,0.276071885691327,3441290,7,5,"Check1",6
"Check1_6",19,4093190,1,651900,0.173478216060777,4373537.76903987,1021448.25255429,0.267647656620584,4093190,7,5,"Check1",6
"Check1_6",20,4868510,1,775320,0.173463318304153,5560783.45290803,1191340.57584258,0.253635244074946,4868510,7,5,"Check1",6
"Check1_6",21,6869230,1,2000720,0.344264082983518,6899960.81240204,1346016.82675748,0.235819724624107,6869230,7,5,"Check1",6
"Check1_6",22,8182400,1,1313170,0.174933487675903,8352398.29728628,1460332.83690168,0.213434866138191,8182400,7,5,"Check1",6
"Check1_6",23,9201320,1,1018920,0.117361445909113,9871974.32720936,1526272.05401241,0.188340711887126,9201320,7,5,"Check1",6
"Check1_6",24,14387300,1,5185980,0.446998920971848,11402109.8984411,1532140.41822028,0.161426149918239,14387300,7,5,"Check1",6
"Check1_6",25,12926500,1,-1460800,-0.107066405176354,12887167.0032928,1478454.63234493,0.133267132570531,12926500,7,5,"Check1",6
"Check1_6",26,14516300,1,1589800,0.115992688168302,14357269.0037346,1458800.01840234,0.111365482821368,14516300,7,5,"Check1",6
"Check1_6",27,14992900,1,476600,0.0323045997236532,15867499.6094901,1500296.98370303,0.0976284166123272,14992900,7,5,"Check1",6
"Check1_6",28,13864900,1,-1128000,-0.0782162890748981,17471451.66721,1601535.06831695,0.0915802254328563,13864900,7,5,"Check1",6
"Check1_6",29,21758300,1,7893400,0.45063482729943,19170133.4157334,1705445.50805417,0.0891989234734155,21758300,7,5,"Check1",6
"Check1_6",30,21182400,1,-575900,-0.0268246457345697,20868128.1598012,1706927.90747509,0.0832659370737211,21182400,7,5,"Check1",6
"Check1_6",31,20775400,1,-407000,-0.019401053734147,22523625.2937194,1665342.60414963,0.076275709014339,20775400,7,5,"Check1",6
"Check1_6",32,25237100,1,4461700,0.194545539615833,24110694.4677096,1598190.12076672,0.0692624193331584,25237100,7,5,"Check1",6
"Check1_6",33,25859600,1,622500,0.0243667712370419,25561276.1854954,1458780.022352,0.0602002357595332,25859600,7,5,"Check1",6
"Check1_6",34,28220300,1,2360700,0.087359671806506,26830512.1899523,1271637.14278114,0.0501438024244085,28220300,7,5,"Check1",6
"Check1_6",35,25881200,1,-2339100,-0.0865247407171222,27901611.7201641,1066244.41365295,0.0403032446617652,25881200,7,5,"Check1",6
"Check1_6",36,31647500,1,5766300,0.201142320119479,28786915.5851913,873145.452877842,0.0317778963867016,31647500,7,5,"Check1",6
"Check1_6",37,29358000,1,-2289500,-0.0750940749938048,29469619.3713777,659136.299080089,0.0231582579419229,29358000,7,5,"Check1",6
"Check1_6",38,30887500,1,1529500,0.050786489779687,30003557.0886306,501220.220605187,0.016806608928813,30887500,7,5,"Check1",6
"Check1_6",39,30129500,1,-758000,-0.0248468130662701,30467482.7924956,427357.178355343,0.013501130713495,30129500,7,5,"Check1",6
"Check1_6",40,30779600,1,650100,0.0213473746262412,30963559.8893141,465436.993438916,0.0140177622823653,30779600,7,5,"Check1",6
"Check1_6",41,29243700,1,-1535900,-0.0511879670108162,31588992.753949,613943.51541089,0.018198292662214,29243700,7,5,"Check1",6
"Check1_6",42,31255800,1,2012100,0.0665407930969779,32415123.5646668,849827.31764614,0.0252343818763685,31255800,7,5,"Check1",6
"Check1_6",43,32508100,1,1252300,0.0392843300912324,33432013.3819634,1089627.0176928,0.0324107516875917,32508100,7,5,"Check1",6
"Check1_6",44,36753200,1,4245100,0.122736007645891,34569851.581555,1272092.17774242,0.0378688006268333,36753200,7,5,"Check1",6
"Check1_6",45,36054400,1,-698800,-0.019196387710275,35738548.1342133,1375712.96245202,0.0410260835161477,36054400,7,5,"Check1",6
"Check1_7",3,20599.8,NA,NA,NA,-150023.220929389,NA,NA,20599.8,9,10,"Check1",7
"Check1_7",4,29078.1,1,8478.3,0.344703946518847,-47186.8203120137,-6048.05910641033,0.592313255678503,29078.1,9,10,"Check1",7
"Check1_7",5,59853.6,1,30775.5,0.721916267041572,63980.1838702735,45604.8638233267,0.605424636552395,59853.6,9,10,"Check1",7
"Check1_7",6,123054,1,63200.4,0.72072170284869,194090.120501032,97859.5846764205,0.607146887539923,123054,9,10,"Check1",7
"Check1_7",7,209081,1,86027,0.530098453271869,353669.697687125,150536.388160943,0.590912858935397,209081,9,10,"Check1",7
"Check1_7",8,557277,1,348196,0.980340686621415,549967.117837722,201642.857057395,0.554399677074864,557277,9,10,"Check1",7
"Check1_7",9,630205,1,72928,0.122982739967976,785363.838684654,247967.085545712,0.497737373291223,630205,9,10,"Check1",7
"Check1_7",10,1454300,1,824095,0.836234800902754,1060197.19607093,289189.237048979,0.431624903135648,1454300,9,10,"Check1",7
"Check1_7",11,1399290,1,-55010,-0.0385597200778906,1373133.2446547,324816.739540038,0.361175275973366,1399290,9,10,"Check1",7
"Check1_7",12,2482860,1,1083570,0.57344615640562,1733815.10466071,367564.398609714,0.298546981281555,2482860,9,10,"Check1",7
"Check1_7",13,1877460,1,-605400,-0.279491322026821,2161320.32112723,427881.217733328,0.2482270041083,1877460,9,10,"Check1",7
"Check1_7",14,3306470,1,1429010,0.565961355551029,2695495.17493603,528330.798897923,0.216158699123256,3306470,9,10,"Check1",7
"Check1_7",15,3511650,1,205180,0.0602048574388355,3377857.67454602,670486.325282504,0.195897057198679,3511650,9,10,"Check1",7
"Check1_7",16,4279390,1,767740,0.1977244635795,4267320.86054616,873475.862731843,0.187139386855425,4279390,9,10,"Check1",7
"Check1_7",17,4625100,1,345710,0.0776875162804667,5431564.99275563,1147530.48610408,0.188055592738095,4625100,9,10,"Check1",7
"Check1_7",18,6799490,1,2174390,0.385349617017154,6933551.57700829,1488842.826542,0.195125742244208,6799490,9,10,"Check1",7
"Check1_7",19,7651490,1,852000,0.118052790745398,8810861.81696018,1871716.68324162,0.202821291921232,7651490,9,10,"Check1",7
"Check1_7",20,8268660,1,617170,0.0775720643533334,11082151.1572137,2278166.05486666,0.210328651700036,9002300,9,10,"Check1",7
"Check1_7",20,8268660,1,617170,0.0775720643533334,11082151.1572137,2278166.05486666,0.210328651700036,7535020,9,10,"Check1",7
"Check1_7",21,10471600,1,2202940,0.236194366312898,13708633.1467656,2648150.97148353,0.214488348393211,10471600,9,10,"Check1",7
"Check1_7",22,19766300,1,9294700,0.635311636635422,16532962.1528074,2854159.81100142,0.207196581559125,19766300,9,10,"Check1",7
"Check1_7",23,21372600,1,1606300,0.0781312604006472,19302794.8456853,2793526.12665191,0.183523907812959,21372600,9,10,"Check1",7
"Check1_7",24,21694700,1,322100,0.0149582632666017,21855023.9472414,2564509.57772113,0.152102876871427,21694700,9,10,"Check1",7
"Check1_7",25,25262800,1,3568100,0.15226496688476,24112543.5569568,2260679.47745698,0.120471482734084,25262800,9,10,"Check1",7
"Check1_7",26,25734400,1,471600,0.0184956603122819,26017726.3614504,1901928.61852486,0.0909898010203233,25734400,9,10,"Check1",7
"Check1_7",27,30637700,1,4903300,0.174402658499937,27544476.0617757,1521203.69356236,0.0653366158248301,30637700,9,10,"Check1",7
"Check1_7",28,25061300,1,-5576400,-0.200906453159462,28690180.5517786,1142743.83620963,0.0439457436577718,25061300,9,10,"Check1",7
"Check1_7",29,29384500,1,4323200,0.15914250081452,29516465.0030897,835772.966729465,0.0282489671760378,29384500,9,10,"Check1",7
"Check1_7",30,27455400,1,-1929100,-0.0679044545158431,29997283.7969397,502779.746281474,0.0135159777057366,27455400,9,10,"Check1",7
"Check1_7",31,31177400,1,3722000,0.127130603446442,30055943.7971489,86432.1861861329,-0.00333278144687003,31177400,9,10,"Check1",7
"Check1_7",32,32945000,1,1767600,0.0551460309994256,29546142.2948675,-492463.387257518,-0.0259189326458049,32945000,9,10,"Check1",7
"Check1_7",33,32806500,1,-138500,-0.00421283787720355,28362065.7020494,-1193458.91256901,-0.0535224944289156,32806500,9,10,"Check1",7
"Check1_7",34,27932100,1,-4874400,-0.160850101388043,26543052.6536109,-1861912.07474102,-0.0812318034230459,27932100,9,10,"Check1",7
"Check1_7",35,23317700,1,-4614400,-0.180563836269592,24299423.0070196,-2314294.68444023,-0.102481130351574,23317700,9,10,"Check1",7
"Check1_7",36,19953800,1,-3363900,-0.155793127442882,21909798.0710133,-2477732.05733972,-0.113594928899459,19953800,9,10,"Check1",7
"Check1_7",37,18574900,1,-1378900,-0.0716083943788117,19618740.3003399,-2388304.62601505,-0.114508974974334,18574900,9,10,"Check1",7
"Check1_7",38,16144800,1,-2430100,-0.140213190611882,17596180.0081786,-2122316.16352456,-0.106856303766719,16144800,9,10,"Check1",7
"Check1_7",39,14521700,1,-1623100,-0.105953933964227,15954633.5969742,-1732366.42771346,-0.0914684460312659,14521700,9,10,"Check1",7
"Check1_7",40,13332900,1,-1188800,-0.0854094175154517,14743878.3751571,-1272019.48586103,-0.0700518975318767,13332900,9,10,"Check1",7
"Check1_7",41,13737600,1,404700,0.0299019341304142,13948597.3720559,-793064.604428367,-0.0451998695769038,13737600,9,10,"Check1",7
"Check1_7",42,13346900,1,-390700,-0.0288524509045292,13498255.3852301,-333671.171812245,-0.0195138668212878,13346900,9,10,"Check1",7
"Check1_7",43,13335600,1,-11300,-0.000846997146111208,13304108.3124558,108095.447996066,0.00670058063840759,13335600,9,10,"Check1",7
"Check1_7",44,13888000,1,552400,0.0405880069205303,13271464.8791391,541221.454367054,0.0333876724470202,13888000,9,10,"Check1",7
"Check1_7",45,14776100,1,888100,0.0619858526875,13310105.2824382,970336.53077386,0.0602225212820064,14776100,9,10,"Check1",7
"Check1_8",5,5479.37,NA,NA,NA,-174413.523436858,NA,NA,5479.37,10,4,"Check1",8
"Check1_8",6,44644.7,1,39165.33,2.09774546842168,-47660.0486351877,7932.47771186879,1.50729987218552,44644.7,10,4,"Check1",8
"Check1_8",7,101537,1,56892.3,0.821687664806745,89840.5529844881,67863.8375109012,1.20799552215562,101537,10,4,"Check1",8
"Check1_8",8,243557,1,142020,0.874927737295143,252333.088695423,129583.090394722,0.94068156171931,243557,10,4,"Check1",8
"Check1_8",9,356572,1,113015,0.381185181625789,455256.76827412,194558.759515785,0.721010325271659,356572,10,4,"Check1",8
"Check1_8",10,628483,1,271911,0.566772796139419,712932.002313417,263828.406148678,0.55462353538441,628483,10,4,"Check1",8
"Check1_8",11,993880,1,365397,0.458307495886485,1035200.70534091,335328.73898306,0.432833622221442,993880,10,4,"Check1",8
"Check1_8",12,1782470,1,788590,0.584138846829563,1427520.92896454,406803.868461344,0.344267108215719,1782470,10,4,"Check1",8
"Check1_8",13,1661750,1,-120720,-0.0701287789305986,1896309.47496969,481160.288378035,0.28113253251784,1661750,10,4,"Check1",8
"Check1_8",14,2742950,1,1081200,0.501162719632496,2458495.56254433,571011.754085565,0.242075907929977,2742950,10,4,"Check1",8
"Check1_8",15,3327150,1,584200,0.193082098110721,3128246.50704471,673572.832900685,0.216537717318358,3327150,10,4,"Check1",8
"Check1_8",16,4028870,1,701720,0.191369857934893,3929851.98614857,799766.984230452,0.200680704975956,4028870,10,4,"Check1",8
"Check1_8",17,4446080,1,417210,0.0985368694646604,4898418.82110496,961059.33934402,0.192241793053563,4446080,10,4,"Check1",8
"Check1_8",18,7979670,1,3533590,0.58487424814086,6070370.76660556,1158533.8738524,0.187395406774674,7979670,10,4,"Check1",8
"Check1_8",19,5975120,1,-2004550,-0.289292875925276,7483903.18493018,1394235.62299222,0.182439502679128,5975120,10,4,"Check1",8
"Check1_8",20,9921290,1,3946170,0.507078771866944,9229390.07583454,1726699.81442093,0.18408043390016,11586800,10,4,"Check1",8
"Check1_8",20,9921290,1,3946170,0.507078771866944,9229390.07583454,1726699.81442093,0.18408043390016,8255780,10,4,"Check1",8
"Check1_8",21,8830180,1,-1091110,-0.116507553705793,11365599.0962904,2123029.43261871,0.187171403417525,8830180,10,4,"Check1",8
"Check1_8",22,12975700,1,4145520,0.384902978041311,13939686.2988545,2573502.35524951,0.191828897944728,12975700,10,4,"Check1",8
"Check1_8",23,17218400,1,4242700,0.282900201967463,16903183.7164666,2976335.05548158,0.191067410681493,17218400,10,4,"Check1",8
"Check1_8",24,15653300,1,-1565100,-0.0952968220902593,20151886.1605757,3273826.30487914,0.183592466467473,15653300,10,4,"Check1",8
"Check1_8",25,27204100,1,11550800,0.552685939859073,23543154.2361674,3426617.1278519,0.170967585206,27204100,10,4,"Check1",8
"Check1_8",26,25451800,1,-1752300,-0.0665812298256243,26805507.1261224,3293986.85904511,0.148230069042287,25451800,10,4,"Check1",8
"Check1_8",27,31996700,1,6544900,0.228846305070956,29748359.5452697,2964861.93634564,0.120911609395652,31996700,10,4,"Check1",8
"Check1_8",28,34972600,1,2975900,0.0889321252719028,32185503.6634163,2441790.83768389,0.0907802339130606,34972600,10,4,"Check1",8
"Check1_8",29,37988200,1,3015600,0.0827106874334358,34026443.1539688,1826940.98495072,0.0617921148611433,37988200,10,4,"Check1",8
"Check1_8",30,29522800,1,-8465400,-0.252112739004602,35339916.2070641,1292371.66267029,0.0391314361098643,29522800,10,4,"Check1",8
"Check1_8",31,33318700,1,3795900,0.120955954748556,36312445.6265702,965094.923069471,0.0258672291495364,33318700,10,4,"Check1",8
"Check1_8",32,40502100,1,7183400,0.195235023688814,36925738.3712158,616882.299732064,0.0144254381651854,40502100,10,4,"Check1",8
"Check1_8",33,43038800,1,2536700,0.0607482098038689,37031017.7724017,102084.243898434,-2.68557205443379e-05,43038800,10,4,"Check1",8
"Check1_8",34,34370700,1,-8668100,-0.224897577170829,36638471.7609476,-405290.323894741,-0.0134107275662625,34370700,10,4,"Check1",8
"Check1_8",35,33242900,1,-1127800,-0.0333632467874427,35990951.3923286,-649609.987349955,-0.0194917353881437,33242900,10,4,"Check1",8
"Check1_8",36,35774100,1,2531200,0.0733829574276803,35277851.0633938,-690693.166971529,-0.0201414529028735,35774100,10,4,"Check1",8
"Check1_8",37,35851500,1,77400,0.00216123928114128,34571402.5630348,-658734.670494859,-0.0189871187005378,35851500,10,4,"Check1",8
"Check1_8",38,32351000,1,-3500500,-0.102740474804275,33948626.1749643,-550604.333681336,-0.0157879731606116,32351000,10,4,"Check1",8
"Check1_8",39,31579300,1,-771700,-0.0241430897162027,33523479.8210453,-330555.388788821,-0.00937877950707705,31579300,10,4,"Check1",8
"Check1_8",40,33682300,1,2103000,0.0644706341746822,33345156.2314553,-79539.3771598543,-0.00205752652039316,33682300,10,4,"Check1",8
"Check1_8",41,30451000,1,-3231300,-0.100853642489551,33379892.5610799,95834.3472493356,0.00307224453141167,30451000,10,4,"Check1",8
"Check1_8",42,35934600,1,5483600,0.165581785310169,33561694.3999583,139399.077759839,0.00440589995405001,35934600,10,4,"Check1",8
"Check1_8",43,35180400,1,-754200,-0.0212115103079071,33741793.121859,-63885.4142970273,-0.00157499154218146,35180400,10,4,"Check1",8
"Check1_8",44,35028400,1,-152000,-0.00432994831076227,33844939.0895514,-452863.193886491,-0.0130992271975577,35028400,10,4,"Check1",8
"Check1_8",45,32470900,1,-2557500,-0.0758148574065956,33881287.062315,-937300.650891836,-0.0274737451777251,32470900,10,4,"Check1",8
"Check1_9",1,7556.99,NA,NA,NA,-102221.43463373,NA,NA,7556.99,11,11,"Check1",9
"Check1_9",3,218826,2,105634.505,1.68290196535427,113604.416877459,45751.9758732599,0.955118113973091,218826,11,11,"Check1",9
"Check1_9",4,285891,1,67065,0.267333725824653,232738.593835906,79408.1191818535,0.749778527574312,285891,11,11,"Check1",9
"Check1_9",5,371997,1,86106,0.263275170430024,368908.685968728,115692.370860101,0.573866826198109,371997,11,11,"Check1",9
"Check1_9",6,536194,1,164197,0.365610246160221,532097.51579057,156634.852486812,0.439831672295892,536194,11,11,"Check1",9
"Check1_9",7,691973,1,155779,0.255050901630713,732732.943639494,203332.265034041,0.346494373294588,691973,11,11,"Check1",9
"Check1_9",8,876915,1,184942,0.236863128836884,981107.11586995,256527.541584211,0.287386234099966,876915,11,11,"Check1",9
"Check1_9",9,1329410,1,452495,0.416080447417335,1285827.41792715,315037.482638152,0.25232234591221,1329410,11,11,"Check1",9
"Check1_9",10,1696760,1,367350,0.243985315417005,1652847.80394573,376187.470159913,0.230132189620932,1696760,11,11,"Check1",9
"Check1_9",11,2133870,1,437110,0.229216682356457,2088854.4430451,440863.704212187,0.214334436804722,2133870,11,11,"Check1",9
"Check1_9",12,3727540,1,1593670,0.557811266091187,2602225.63243747,510695.078466083,0.200218261126223,3727540,11,11,"Check1",9
"Check1_9",13,3114020,1,-613520,-0.179834002653403,3209966.03002368,595316.12824262,0.18633197120453,3114020,11,11,"Check1",9
"Check1_9",14,4359990,1,1245970,0.336555267781571,3957607.74154066,728039.330888324,0.179413422417229,4359990,11,11,"Check1",9
